IoTDeviceID,timestamp,Location,Type,Value,Unit
Humd15,2024-05-15 08:00:00,Silo15,humidity,19.2,percentage
InTemp15,2024-05-15 08:00:00,Silo15,intemperature,8.9,celsius
Temp15,2024-05-15 14:00:00,Silo15,temperature,9.9,celsius
Humd15,2024-05-15 14:00:00,Silo15,humidity,11.7,percentage
InTemp15,2024-05-15 14:00:00,Silo15,intemperature,19.1,celsius
GrainTemp43,2024-05-15 08:00:00,Silo15,graintemperature,6.8,celsius
GrainTemp44,2024-05-15 08:00:00,Silo15,graintemperature,12.3,celsius
GrainTemp45,2024-05-15 08:00:00,Silo15,graintemperature,11.2,celsius
GrainTemp43,2024-05-15 09:00:00,Silo15,graintemperature,6.1,celsius
GrainTemp44,2024-05-15 09:00:00,Silo15,graintemperature,2.6,celsius
GrainTemp45,2024-05-15 09:00:00,Silo15,graintemperature,4.2,celsius
GrainTemp43,2024-05-15 10:00:00,Silo15,graintemperature,5.1,celsius
GrainTemp44,2024-05-15 10:00:00,Silo15,graintemperature,5.1,celsius
GrainTemp45,2024-05-15 10:00:00,Silo15,graintemperature,5.8,celsius
GrainTemp43,2024-05-15 11:00:00,Silo15,graintemperature,6.1,celsius
GrainTemp44,2024-05-15 11:00:00,Silo15,graintemperature,14.2,celsius
GrainTemp45,2024-05-15 11:00:00,Silo15,graintemperature,11.7,celsius
GrainTemp43,2024-05-15 12:00:00,Silo15,graintemperature,14.1,celsius
GrainTemp44,2024-05-15 12:00:00,Silo15,graintemperature,4.1,celsius
GrainTemp45,2024-05-15 12:00:00,Silo15,graintemperature,1.3,celsius
GrainTemp43,2024-05-15 13:00:00,Silo15,graintemperature,4.5,celsius
GrainTemp44,2024-05-15 13:00:00,Silo15,graintemperature,6.7,celsius
GrainTemp45,2024-05-15 13:00:00,Silo15,graintemperature,4.2,celsius
GrainTemp43,2024-05-15 14:00:00,Silo15,graintemperature,9.7,celsius
GrainTemp44,2024-05-15 14:00:00,Silo15,graintemperature,7.8,celsius
GrainTemp45,2024-05-15 14:00:00,Silo15,graintemperature,14.4,celsius
GrainTemp43,2024-05-15 15:00:00,Silo15,graintemperature,4.9,celsius
GrainTemp44,2024-05-15 15:00:00,Silo15,graintemperature,3.6,celsius
GrainTemp45,2024-05-15 15:00:00,Silo15,graintemperature,13.3,celsius
GrainTemp43,2024-05-15 16:00:00,Silo15,graintemperature,2.9,celsius
GrainTemp44,2024-05-15 16:00:00,Silo15,graintemperature,8.1,celsius
GrainTemp45,2024-05-15 16:00:00,Silo15,graintemperature,4.1,celsius
GrainTemp43,2024-05-15 17:00:00,Silo15,graintemperature,14.8,celsius
GrainTemp44,2024-05-15 17:00:00,Silo15,graintemperature,9.2,celsius
GrainTemp45,2024-05-15 17:00:00,Silo15,graintemperature,5.4,celsius
Temp15,2024-05-16 08:00:00,Silo15,temperature,9.3,celsius
Humd15,2024-05-16 08:00:00,Silo15,humidity,18.1,percentage
InTemp15,2024-05-16 08:00:00,Silo15,intemperature,22.7,celsius
Temp15,2024-05-16 14:00:00,Silo15,temperature,8.6,celsius
Humd15,2024-05-16 14:00:00,Silo15,humidity,10.4,percentage
InTemp15,2024-05-16 14:00:00,Silo15,intemperature,15.4,celsius
GrainTemp43,2024-05-16 08:00:00,Silo15,graintemperature,2.3,celsius
GrainTemp44,2024-05-16 08:00:00,Silo15,graintemperature,11.6,celsius
GrainTemp45,2024-05-16 08:00:00,Silo15,graintemperature,14.5,celsius
GrainTemp43,2024-05-16 09:00:00,Silo15,graintemperature,5.0,celsius
GrainTemp44,2024-05-16 09:00:00,Silo15,graintemperature,3.7,celsius
GrainTemp45,2024-05-16 09:00:00,Silo15,graintemperature,12.6,celsius
GrainTemp43,2024-05-16 10:00:00,Silo15,graintemperature,5.0,celsius
GrainTemp44,2024-05-16 10:00:00,Silo15,graintemperature,6.5,celsius
GrainTemp45,2024-05-16 10:00:00,Silo15,graintemperature,2.0,celsius
GrainTemp43,2024-05-16 11:00:00,Silo15,graintemperature,10.6,celsius
GrainTemp44,2024-05-16 11:00:00,Silo15,graintemperature,6.0,celsius
GrainTemp45,2024-05-16 11:00:00,Silo15,graintemperature,11.7,celsius
GrainTemp43,2024-05-16 12:00:00,Silo15,graintemperature,5.1,celsius
GrainTemp44,2024-05-16 12:00:00,Silo15,graintemperature,1.3,celsius
GrainTemp45,2024-05-16 12:00:00,Silo15,graintemperature,10.7,celsius
GrainTemp43,2024-05-16 13:00:00,Silo15,graintemperature,4.3,celsius
GrainTemp44,2024-05-16 13:00:00,Silo15,graintemperature,1.5,celsius
GrainTemp45,2024-05-16 13:00:00,Silo15,graintemperature,1.5,celsius
GrainTemp43,2024-05-16 14:00:00,Silo15,graintemperature,2.9,celsius
GrainTemp44,2024-05-16 14:00:00,Silo15,graintemperature,4.0,celsius
GrainTemp45,2024-05-16 14:00:00,Silo15,graintemperature,7.6,celsius
GrainTemp43,2024-05-16 15:00:00,Silo15,graintemperature,11.5,celsius
GrainTemp44,2024-05-16 15:00:00,Silo15,graintemperature,6.5,celsius
GrainTemp45,2024-05-16 15:00:00,Silo15,graintemperature,7.1,celsius
GrainTemp43,2024-05-16 16:00:00,Silo15,graintemperature,5.7,celsius
GrainTemp44,2024-05-16 16:00:00,Silo15,graintemperature,8.1,celsius
GrainTemp45,2024-05-16 16:00:00,Silo15,graintemperature,6.6,celsius
GrainTemp43,2024-05-16 17:00:00,Silo15,graintemperature,6.7,celsius
GrainTemp44,2024-05-16 17:00:00,Silo15,graintemperature,6.0,celsius
GrainTemp45,2024-05-16 17:00:00,Silo15,graintemperature,14.3,celsius
Temp15,2024-05-17 08:00:00,Silo15,temperature,13.8,celsius
Humd15,2024-05-17 08:00:00,Silo15,humidity,15.1,percentage
InTemp15,2024-05-17 08:00:00,Silo15,intemperature,8.8,celsius
Temp15,2024-05-17 14:00:00,Silo15,temperature,9.2,celsius
Humd15,2024-05-17 14:00:00,Silo15,humidity,23.2,percentage
InTemp15,2024-05-17 14:00:00,Silo15,intemperature,7.3,celsius
GrainTemp43,2024-05-17 08:00:00,Silo15,graintemperature,6.3,celsius
GrainTemp44,2024-05-17 08:00:00,Silo15,graintemperature,12.5,celsius
GrainTemp45,2024-05-17 08:00:00,Silo15,graintemperature,8.4,celsius
GrainTemp43,2024-05-17 09:00:00,Silo15,graintemperature,7.5,celsius
GrainTemp44,2024-05-17 09:00:00,Silo15,graintemperature,10.9,celsius
GrainTemp45,2024-05-17 09:00:00,Silo15,graintemperature,11.7,celsius
GrainTemp43,2024-05-17 10:00:00,Silo15,graintemperature,7.9,celsius
GrainTemp44,2024-05-17 10:00:00,Silo15,graintemperature,5.5,celsius
GrainTemp45,2024-05-17 10:00:00,Silo15,graintemperature,4.4,celsius
GrainTemp43,2024-05-17 11:00:00,Silo15,graintemperature,13.8,celsius
GrainTemp44,2024-05-17 11:00:00,Silo15,graintemperature,1.9,celsius
GrainTemp45,2024-05-17 11:00:00,Silo15,graintemperature,8.1,celsius
GrainTemp43,2024-05-17 12:00:00,Silo15,graintemperature,5.4,celsius
GrainTemp44,2024-05-17 12:00:00,Silo15,graintemperature,12.2,celsius
GrainTemp45,2024-05-17 12:00:00,Silo15,graintemperature,2.7,celsius
GrainTemp43,2024-05-17 13:00:00,Silo15,graintemperature,1.2,celsius
GrainTemp44,2024-05-17 13:00:00,Silo15,graintemperature,7.0,celsius
GrainTemp45,2024-05-17 13:00:00,Silo15,graintemperature,10.1,celsius
GrainTemp43,2024-05-17 14:00:00,Silo15,graintemperature,10.5,celsius
GrainTemp44,2024-05-17 14:00:00,Silo15,graintemperature,6.5,celsius
GrainTemp45,2024-05-17 14:00:00,Silo15,graintemperature,7.6,celsius
GrainTemp43,2024-05-17 15:00:00,Silo15,graintemperature,2.8,celsius
GrainTemp44,2024-05-17 15:00:00,Silo15,graintemperature,4.7,celsius
GrainTemp45,2024-05-17 15:00:00,Silo15,graintemperature,2.6,celsius
GrainTemp43,2024-05-17 16:00:00,Silo15,graintemperature,6.4,celsius
GrainTemp44,2024-05-17 16:00:00,Silo15,graintemperature,11.6,celsius
GrainTemp45,2024-05-17 16:00:00,Silo15,graintemperature,3.4,celsius
GrainTemp43,2024-05-17 17:00:00,Silo15,graintemperature,12.7,celsius
GrainTemp44,2024-05-17 17:00:00,Silo15,graintemperature,1.0,celsius
GrainTemp45,2024-05-17 17:00:00,Silo15,graintemperature,3.1,celsius
Temp15,2024-05-18 08:00:00,Silo15,temperature,14.8,celsius
Humd15,2024-05-18 08:00:00,Silo15,humidity,28.5,percentage
InTemp15,2024-05-18 08:00:00,Silo15,intemperature,21.8,celsius
Temp15,2024-05-18 14:00:00,Silo15,temperature,13.9,celsius
Humd15,2024-05-18 14:00:00,Silo15,humidity,8.9,percentage
InTemp15,2024-05-18 14:00:00,Silo15,intemperature,23.4,celsius
GrainTemp43,2024-05-18 08:00:00,Silo15,graintemperature,4.8,celsius
GrainTemp44,2024-05-18 08:00:00,Silo15,graintemperature,14.1,celsius
GrainTemp45,2024-05-18 08:00:00,Silo15,graintemperature,4.4,celsius
GrainTemp43,2024-05-18 09:00:00,Silo15,graintemperature,1.1,celsius
GrainTemp44,2024-05-18 09:00:00,Silo15,graintemperature,3.8,celsius
GrainTemp45,2024-05-18 09:00:00,Silo15,graintemperature,8.5,celsius
GrainTemp43,2024-05-18 10:00:00,Silo15,graintemperature,7.9,celsius
GrainTemp44,2024-05-18 10:00:00,Silo15,graintemperature,12.0,celsius
GrainTemp45,2024-05-18 10:00:00,Silo15,graintemperature,13.9,celsius
GrainTemp43,2024-05-18 11:00:00,Silo15,graintemperature,4.1,celsius
GrainTemp44,2024-05-18 11:00:00,Silo15,graintemperature,6.1,celsius
GrainTemp45,2024-05-18 11:00:00,Silo15,graintemperature,10.9,celsius
GrainTemp43,2024-05-18 12:00:00,Silo15,graintemperature,9.7,celsius
GrainTemp44,2024-05-18 12:00:00,Silo15,graintemperature,6.0,celsius
GrainTemp45,2024-05-18 12:00:00,Silo15,graintemperature,5.7,celsius
GrainTemp43,2024-05-18 13:00:00,Silo15,graintemperature,5.3,celsius
GrainTemp44,2024-05-18 13:00:00,Silo15,graintemperature,1.9,celsius
GrainTemp45,2024-05-18 13:00:00,Silo15,graintemperature,1.2,celsius
GrainTemp43,2024-05-18 14:00:00,Silo15,graintemperature,11.9,celsius
GrainTemp44,2024-05-18 14:00:00,Silo15,graintemperature,10.7,celsius
GrainTemp45,2024-05-18 14:00:00,Silo15,graintemperature,7.9,celsius
GrainTemp43,2024-05-18 15:00:00,Silo15,graintemperature,11.0,celsius
GrainTemp44,2024-05-18 15:00:00,Silo15,graintemperature,8.7,celsius
GrainTemp45,2024-05-18 15:00:00,Silo15,graintemperature,12.7,celsius
GrainTemp43,2024-05-18 16:00:00,Silo15,graintemperature,4.3,celsius
GrainTemp44,2024-05-18 16:00:00,Silo15,graintemperature,2.9,celsius
GrainTemp45,2024-05-18 16:00:00,Silo15,graintemperature,2.9,celsius
GrainTemp43,2024-05-18 17:00:00,Silo15,graintemperature,11.3,celsius
GrainTemp44,2024-05-18 17:00:00,Silo15,graintemperature,1.8,celsius
GrainTemp45,2024-05-18 17:00:00,Silo15,graintemperature,7.8,celsius
Temp15,2024-05-19 08:00:00,Silo15,temperature,9.8,celsius
Humd15,2024-05-19 08:00:00,Silo15,humidity,8.1,percentage
InTemp15,2024-05-19 08:00:00,Silo15,intemperature,8.6,celsius
Temp15,2024-05-19 14:00:00,Silo15,temperature,21.9,celsius
Humd15,2024-05-19 14:00:00,Silo15,humidity,24.8,percentage
InTemp15,2024-05-19 14:00:00,Silo15,intemperature,9.9,celsius
GrainTemp43,2024-05-19 08:00:00,Silo15,graintemperature,13.9,celsius
GrainTemp44,2024-05-19 08:00:00,Silo15,graintemperature,2.0,celsius
GrainTemp45,2024-05-19 08:00:00,Silo15,graintemperature,3.4,celsius
GrainTemp43,2024-05-19 09:00:00,Silo15,graintemperature,5.1,celsius
GrainTemp44,2024-05-19 09:00:00,Silo15,graintemperature,3.7,celsius
GrainTemp45,2024-05-19 09:00:00,Silo15,graintemperature,3.6,celsius
GrainTemp43,2024-05-19 10:00:00,Silo15,graintemperature,3.8,celsius
GrainTemp44,2024-05-19 10:00:00,Silo15,graintemperature,8.6,celsius
GrainTemp45,2024-05-19 10:00:00,Silo15,graintemperature,1.4,celsius
GrainTemp43,2024-05-19 11:00:00,Silo15,graintemperature,2.3,celsius
GrainTemp44,2024-05-19 11:00:00,Silo15,graintemperature,14.6,celsius
GrainTemp45,2024-05-19 11:00:00,Silo15,graintemperature,3.9,celsius
GrainTemp43,2024-05-19 12:00:00,Silo15,graintemperature,5.5,celsius
GrainTemp44,2024-05-19 12:00:00,Silo15,graintemperature,8.0,celsius
GrainTemp45,2024-05-19 12:00:00,Silo15,graintemperature,11.8,celsius
GrainTemp43,2024-05-19 13:00:00,Silo15,graintemperature,9.3,celsius
GrainTemp44,2024-05-19 13:00:00,Silo15,graintemperature,11.5,celsius
GrainTemp45,2024-05-19 13:00:00,Silo15,graintemperature,5.0,celsius
GrainTemp43,2024-05-19 14:00:00,Silo15,graintemperature,2.4,celsius
GrainTemp44,2024-05-19 14:00:00,Silo15,graintemperature,3.5,celsius
GrainTemp45,2024-05-19 14:00:00,Silo15,graintemperature,1.1,celsius
GrainTemp43,2024-05-19 15:00:00,Silo15,graintemperature,13.0,celsius
GrainTemp44,2024-05-19 15:00:00,Silo15,graintemperature,8.5,celsius
GrainTemp45,2024-05-19 15:00:00,Silo15,graintemperature,7.4,celsius
GrainTemp43,2024-05-19 16:00:00,Silo15,graintemperature,6.6,celsius
GrainTemp44,2024-05-19 16:00:00,Silo15,graintemperature,4.6,celsius
GrainTemp45,2024-05-19 16:00:00,Silo15,graintemperature,7.0,celsius
GrainTemp43,2024-05-19 17:00:00,Silo15,graintemperature,3.5,celsius
GrainTemp44,2024-05-19 17:00:00,Silo15,graintemperature,4.5,celsius
GrainTemp45,2024-05-19 17:00:00,Silo15,graintemperature,8.0,celsius
Temp15,2024-05-20 08:00:00,Silo15,temperature,8.3,celsius
Humd15,2024-05-20 08:00:00,Silo15,humidity,11.5,percentage
InTemp15,2024-05-20 08:00:00,Silo15,intemperature,10.5,celsius
Temp15,2024-05-20 14:00:00,Silo15,temperature,22.2,celsius
Humd15,2024-05-20 14:00:00,Silo15,humidity,29.8,percentage
InTemp15,2024-05-20 14:00:00,Silo15,intemperature,11.5,celsius
GrainTemp43,2024-05-20 08:00:00,Silo15,graintemperature,12.8,celsius
GrainTemp44,2024-05-20 08:00:00,Silo15,graintemperature,11.9,celsius
GrainTemp45,2024-05-20 08:00:00,Silo15,graintemperature,13.1,celsius
GrainTemp43,2024-05-20 09:00:00,Silo15,graintemperature,1.7,celsius
GrainTemp44,2024-05-20 09:00:00,Silo15,graintemperature,6.3,celsius
GrainTemp45,2024-05-20 09:00:00,Silo15,graintemperature,4.7,celsius
GrainTemp43,2024-05-20 10:00:00,Silo15,graintemperature,5.2,celsius
GrainTemp44,2024-05-20 10:00:00,Silo15,graintemperature,10.1,celsius
GrainTemp45,2024-05-20 10:00:00,Silo15,graintemperature,12.4,celsius
GrainTemp43,2024-05-20 11:00:00,Silo15,graintemperature,3.3,celsius
GrainTemp44,2024-05-20 11:00:00,Silo15,graintemperature,2.3,celsius
GrainTemp45,2024-05-20 11:00:00,Silo15,graintemperature,11.1,celsius
GrainTemp43,2024-05-20 12:00:00,Silo15,graintemperature,9.0,celsius
GrainTemp44,2024-05-20 12:00:00,Silo15,graintemperature,4.3,celsius
GrainTemp45,2024-05-20 12:00:00,Silo15,graintemperature,14.5,celsius
GrainTemp43,2024-05-20 13:00:00,Silo15,graintemperature,12.6,celsius
GrainTemp44,2024-05-20 13:00:00,Silo15,graintemperature,11.4,celsius
GrainTemp45,2024-05-20 13:00:00,Silo15,graintemperature,8.0,celsius
GrainTemp43,2024-05-20 14:00:00,Silo15,graintemperature,12.0,celsius
GrainTemp44,2024-05-20 14:00:00,Silo15,graintemperature,12.6,celsius
GrainTemp45,2024-05-20 14:00:00,Silo15,graintemperature,1.5,celsius
GrainTemp43,2024-05-20 15:00:00,Silo15,graintemperature,14.3,celsius
GrainTemp44,2024-05-20 15:00:00,Silo15,graintemperature,12.5,celsius
GrainTemp45,2024-05-20 15:00:00,Silo15,graintemperature,2.8,celsius
GrainTemp43,2024-05-20 16:00:00,Silo15,graintemperature,10.2,celsius
GrainTemp44,2024-05-20 16:00:00,Silo15,graintemperature,10.9,celsius
GrainTemp45,2024-05-20 16:00:00,Silo15,graintemperature,14.1,celsius
GrainTemp43,2024-05-20 17:00:00,Silo15,graintemperature,14.2,celsius
GrainTemp44,2024-05-20 17:00:00,Silo15,graintemperature,5.5,celsius
GrainTemp45,2024-05-20 17:00:00,Silo15,graintemperature,4.4,celsius
Temp15,2024-05-21 08:00:00,Silo15,temperature,15.6,celsius
Humd15,2024-05-21 08:00:00,Silo15,humidity,19.9,percentage
InTemp15,2024-05-21 08:00:00,Silo15,intemperature,11.5,celsius
Temp15,2024-05-21 14:00:00,Silo15,temperature,16.0,celsius
Humd15,2024-05-21 14:00:00,Silo15,humidity,25.3,percentage
InTemp15,2024-05-21 14:00:00,Silo15,intemperature,10.0,celsius
GrainTemp43,2024-05-21 08:00:00,Silo15,graintemperature,7.4,celsius
GrainTemp44,2024-05-21 08:00:00,Silo15,graintemperature,14.0,celsius
GrainTemp45,2024-05-21 08:00:00,Silo15,graintemperature,11.2,celsius
GrainTemp43,2024-05-21 09:00:00,Silo15,graintemperature,9.9,celsius
GrainTemp44,2024-05-21 09:00:00,Silo15,graintemperature,12.8,celsius
GrainTemp45,2024-05-21 09:00:00,Silo15,graintemperature,4.1,celsius
GrainTemp43,2024-05-21 10:00:00,Silo15,graintemperature,2.4,celsius
GrainTemp44,2024-05-21 10:00:00,Silo15,graintemperature,7.4,celsius
GrainTemp45,2024-05-21 10:00:00,Silo15,graintemperature,2.3,celsius
GrainTemp43,2024-05-21 11:00:00,Silo15,graintemperature,1.8,celsius
GrainTemp44,2024-05-21 11:00:00,Silo15,graintemperature,2.0,celsius
GrainTemp45,2024-05-21 11:00:00,Silo15,graintemperature,3.6,celsius
GrainTemp43,2024-05-21 12:00:00,Silo15,graintemperature,13.4,celsius
GrainTemp44,2024-05-21 12:00:00,Silo15,graintemperature,9.0,celsius
GrainTemp45,2024-05-21 12:00:00,Silo15,graintemperature,3.8,celsius
GrainTemp43,2024-05-21 13:00:00,Silo15,graintemperature,6.4,celsius
GrainTemp44,2024-05-21 13:00:00,Silo15,graintemperature,2.3,celsius
GrainTemp45,2024-05-21 13:00:00,Silo15,graintemperature,9.6,celsius
GrainTemp43,2024-05-21 14:00:00,Silo15,graintemperature,11.9,celsius
GrainTemp44,2024-05-21 14:00:00,Silo15,graintemperature,1.1,celsius
GrainTemp45,2024-05-21 14:00:00,Silo15,graintemperature,1.0,celsius
GrainTemp43,2024-05-21 15:00:00,Silo15,graintemperature,9.4,celsius
GrainTemp44,2024-05-21 15:00:00,Silo15,graintemperature,10.9,celsius
GrainTemp45,2024-05-21 15:00:00,Silo15,graintemperature,8.4,celsius
GrainTemp43,2024-05-21 16:00:00,Silo15,graintemperature,2.3,celsius
GrainTemp44,2024-05-21 16:00:00,Silo15,graintemperature,8.0,celsius
GrainTemp45,2024-05-21 16:00:00,Silo15,graintemperature,8.4,celsius
GrainTemp43,2024-05-21 17:00:00,Silo15,graintemperature,1.4,celsius
GrainTemp44,2024-05-21 17:00:00,Silo15,graintemperature,6.3,celsius
GrainTemp45,2024-05-21 17:00:00,Silo15,graintemperature,3.7,celsius
Temp15,2024-05-22 08:00:00,Silo15,temperature,19.1,celsius
Humd15,2024-05-22 08:00:00,Silo15,humidity,8.2,percentage
InTemp15,2024-05-22 08:00:00,Silo15,intemperature,22.5,celsius
Temp15,2024-05-22 14:00:00,Silo15,temperature,15.4,celsius
Humd15,2024-05-22 14:00:00,Silo15,humidity,10.0,percentage
InTemp15,2024-05-22 14:00:00,Silo15,intemperature,21.6,celsius
GrainTemp43,2024-05-22 08:00:00,Silo15,graintemperature,10.7,celsius
GrainTemp44,2024-05-22 08:00:00,Silo15,graintemperature,4.1,celsius
GrainTemp45,2024-05-22 08:00:00,Silo15,graintemperature,6.5,celsius
GrainTemp43,2024-05-22 09:00:00,Silo15,graintemperature,5.6,celsius
GrainTemp44,2024-05-22 09:00:00,Silo15,graintemperature,12.6,celsius
GrainTemp45,2024-05-22 09:00:00,Silo15,graintemperature,3.6,celsius
GrainTemp43,2024-05-22 10:00:00,Silo15,graintemperature,11.4,celsius
GrainTemp44,2024-05-22 10:00:00,Silo15,graintemperature,8.1,celsius
GrainTemp45,2024-05-22 10:00:00,Silo15,graintemperature,7.8,celsius
GrainTemp43,2024-05-22 11:00:00,Silo15,graintemperature,4.1,celsius
GrainTemp44,2024-05-22 11:00:00,Silo15,graintemperature,9.3,celsius
GrainTemp45,2024-05-22 11:00:00,Silo15,graintemperature,1.5,celsius
GrainTemp43,2024-05-22 12:00:00,Silo15,graintemperature,11.8,celsius
GrainTemp44,2024-05-22 12:00:00,Silo15,graintemperature,14.1,celsius
GrainTemp45,2024-05-22 12:00:00,Silo15,graintemperature,9.9,celsius
GrainTemp43,2024-05-22 13:00:00,Silo15,graintemperature,7.1,celsius
GrainTemp44,2024-05-22 13:00:00,Silo15,graintemperature,8.9,celsius
GrainTemp45,2024-05-22 13:00:00,Silo15,graintemperature,2.1,celsius
GrainTemp43,2024-05-22 14:00:00,Silo15,graintemperature,12.9,celsius
GrainTemp44,2024-05-22 14:00:00,Silo15,graintemperature,6.6,celsius
GrainTemp45,2024-05-22 14:00:00,Silo15,graintemperature,1.8,celsius
GrainTemp43,2024-05-22 15:00:00,Silo15,graintemperature,14.2,celsius
GrainTemp44,2024-05-22 15:00:00,Silo15,graintemperature,11.9,celsius
GrainTemp45,2024-05-22 15:00:00,Silo15,graintemperature,5.7,celsius
GrainTemp43,2024-05-22 16:00:00,Silo15,graintemperature,8.7,celsius
GrainTemp44,2024-05-22 16:00:00,Silo15,graintemperature,12.9,celsius
GrainTemp45,2024-05-22 16:00:00,Silo15,graintemperature,8.6,celsius
GrainTemp43,2024-05-22 17:00:00,Silo15,graintemperature,12.5,celsius
GrainTemp44,2024-05-22 17:00:00,Silo15,graintemperature,9.0,celsius
GrainTemp45,2024-05-22 17:00:00,Silo15,graintemperature,11.3,celsius
Temp15,2024-05-23 08:00:00,Silo15,temperature,12.1,celsius
Humd15,2024-05-23 08:00:00,Silo15,humidity,30.6,percentage
InTemp15,2024-05-23 08:00:00,Silo15,intemperature,6.9,celsius
Temp15,2024-05-23 14:00:00,Silo15,temperature,12.6,celsius
Humd15,2024-05-23 14:00:00,Silo15,humidity,27.1,percentage
InTemp15,2024-05-23 14:00:00,Silo15,intemperature,22.7,celsius
GrainTemp43,2024-05-23 08:00:00,Silo15,graintemperature,6.0,celsius
GrainTemp44,2024-05-23 08:00:00,Silo15,graintemperature,11.8,celsius
GrainTemp45,2024-05-23 08:00:00,Silo15,graintemperature,4.1,celsius
GrainTemp43,2024-05-23 09:00:00,Silo15,graintemperature,7.8,celsius
GrainTemp44,2024-05-23 09:00:00,Silo15,graintemperature,6.3,celsius
GrainTemp45,2024-05-23 09:00:00,Silo15,graintemperature,4.5,celsius
GrainTemp43,2024-05-23 10:00:00,Silo15,graintemperature,5.1,celsius
GrainTemp44,2024-05-23 10:00:00,Silo15,graintemperature,11.6,celsius
GrainTemp45,2024-05-23 10:00:00,Silo15,graintemperature,12.0,celsius
GrainTemp43,2024-05-23 11:00:00,Silo15,graintemperature,9.2,celsius
GrainTemp44,2024-05-23 11:00:00,Silo15,graintemperature,3.5,celsius
GrainTemp45,2024-05-23 11:00:00,Silo15,graintemperature,2.4,celsius
GrainTemp43,2024-05-23 12:00:00,Silo15,graintemperature,2.9,celsius
GrainTemp44,2024-05-23 12:00:00,Silo15,graintemperature,5.2,celsius
GrainTemp45,2024-05-23 12:00:00,Silo15,graintemperature,10.8,celsius
GrainTemp43,2024-05-23 13:00:00,Silo15,graintemperature,12.5,celsius
GrainTemp44,2024-05-23 13:00:00,Silo15,graintemperature,13.2,celsius
GrainTemp45,2024-05-23 13:00:00,Silo15,graintemperature,14.1,celsius
GrainTemp43,2024-05-23 14:00:00,Silo15,graintemperature,9.2,celsius
GrainTemp44,2024-05-23 14:00:00,Silo15,graintemperature,4.4,celsius
GrainTemp45,2024-05-23 14:00:00,Silo15,graintemperature,4.0,celsius
GrainTemp43,2024-05-23 15:00:00,Silo15,graintemperature,4.9,celsius
GrainTemp44,2024-05-23 15:00:00,Silo15,graintemperature,14.5,celsius
GrainTemp45,2024-05-23 15:00:00,Silo15,graintemperature,8.3,celsius
GrainTemp43,2024-05-23 16:00:00,Silo15,graintemperature,10.2,celsius
GrainTemp44,2024-05-23 16:00:00,Silo15,graintemperature,1.7,celsius
GrainTemp45,2024-05-23 16:00:00,Silo15,graintemperature,6.3,celsius
GrainTemp43,2024-05-23 17:00:00,Silo15,graintemperature,1.5,celsius
GrainTemp44,2024-05-23 17:00:00,Silo15,graintemperature,1.5,celsius
GrainTemp45,2024-05-23 17:00:00,Silo15,graintemperature,7.9,celsius
Temp15,2024-05-24 08:00:00,Silo15,temperature,14.7,celsius
Humd15,2024-05-24 08:00:00,Silo15,humidity,27.0,percentage
InTemp15,2024-05-24 08:00:00,Silo15,intemperature,14.0,celsius
Temp15,2024-05-24 14:00:00,Silo15,temperature,14.4,celsius
Humd15,2024-05-24 14:00:00,Silo15,humidity,9.8,percentage
InTemp15,2024-05-24 14:00:00,Silo15,intemperature,20.8,celsius
GrainTemp43,2024-05-24 08:00:00,Silo15,graintemperature,11.9,celsius
GrainTemp44,2024-05-24 08:00:00,Silo15,graintemperature,12.2,celsius
GrainTemp45,2024-05-24 08:00:00,Silo15,graintemperature,5.9,celsius
GrainTemp43,2024-05-24 09:00:00,Silo15,graintemperature,10.8,celsius
GrainTemp44,2024-05-24 09:00:00,Silo15,graintemperature,9.4,celsius
GrainTemp45,2024-05-24 09:00:00,Silo15,graintemperature,4.0,celsius
GrainTemp43,2024-05-24 10:00:00,Silo15,graintemperature,11.5,celsius
GrainTemp44,2024-05-24 10:00:00,Silo15,graintemperature,2.4,celsius
GrainTemp45,2024-05-24 10:00:00,Silo15,graintemperature,5.3,celsius
GrainTemp43,2024-05-24 11:00:00,Silo15,graintemperature,8.6,celsius
GrainTemp44,2024-05-24 11:00:00,Silo15,graintemperature,5.0,celsius
GrainTemp45,2024-05-24 11:00:00,Silo15,graintemperature,3.0,celsius
GrainTemp43,2024-05-24 12:00:00,Silo15,graintemperature,6.1,celsius
GrainTemp44,2024-05-24 12:00:00,Silo15,graintemperature,13.0,celsius
GrainTemp45,2024-05-24 12:00:00,Silo15,graintemperature,12.7,celsius
GrainTemp43,2024-05-24 13:00:00,Silo15,graintemperature,8.5,celsius
GrainTemp44,2024-05-24 13:00:00,Silo15,graintemperature,1.2,celsius
GrainTemp45,2024-05-24 13:00:00,Silo15,graintemperature,13.0,celsius
GrainTemp43,2024-05-24 14:00:00,Silo15,graintemperature,3.9,celsius
GrainTemp44,2024-05-24 14:00:00,Silo15,graintemperature,2.4,celsius
GrainTemp45,2024-05-24 14:00:00,Silo15,graintemperature,14.0,celsius
GrainTemp43,2024-05-24 15:00:00,Silo15,graintemperature,11.9,celsius
GrainTemp44,2024-05-24 15:00:00,Silo15,graintemperature,12.9,celsius
GrainTemp45,2024-05-24 15:00:00,Silo15,graintemperature,2.7,celsius
GrainTemp43,2024-05-24 16:00:00,Silo15,graintemperature,11.6,celsius
GrainTemp44,2024-05-24 16:00:00,Silo15,graintemperature,2.5,celsius
