Event_id,Timestamp,Activity
input_tally_sheettr11,2024-06-04 15:03:45,Input the Tally Sheet
weigh_empty_trucktr45,2024-06-04 15:09:38,Weigh the Empty Truck
eval_trs_exittr11_Pcp2,2024-06-04 15:15:47,Evaluate the Truck Exit
weigh_loaded_trucktr1,2024-06-04 15:23:20,Weigh the Loaded Truck
assign_trs_Pcp7,2024-06-04 15:29:43,Assign Truck
load_trucktr45,2024-06-04 15:30:07,Load Truck
weigh_empty_trucktr24,2024-06-04 15:54:11,Weigh the Empty Truck
weigh_loaded_trucktr48,2024-06-04 16:02:44,Weigh the Loaded Truck
weigh_loaded_trucktr7,2024-06-04 16:06:08,Weigh the Loaded Truck
print_w_tickettr28,2024-06-04 16:07:46,Print the Weighing Ticket
input_tally_sheettr28,2024-06-04 16:07:46,Input the Tally Sheet
weigh_loaded_trucktr9,2024-06-04 16:16:03,Weigh the Loaded Truck
weigh_empty_trucktr30,2024-06-04 16:20:06,Weigh the Empty Truck
eval_trs_exittr28_Pcp2,2024-06-04 16:24:53,Evaluate the Truck Exit
input_tally_sheettr48,2024-06-04 16:26:48,Input the Tally Sheet
print_w_tickettr48,2024-06-04 16:26:48,Print the Weighing Ticket
assign_trs_Pcp10,2024-06-04 16:29:54,Assign Truck
weigh_empty_trucktr3,2024-06-04 16:30:23,Weigh the Empty Truck
input_tally_sheettr1,2024-06-04 16:45:00,Input the Tally Sheet
print_w_tickettr1,2024-06-04 16:45:00,Print the Weighing Ticket
weigh_loaded_trucktr16,2024-06-04 16:47:49,Weigh the Loaded Truck
weigh_empty_trucktr13,2024-06-04 16:48:54,Weigh the Empty Truck
weigh_empty_trucktr5,2024-06-04 16:49:06,Weigh the Empty Truck
load_trucktr3,2024-06-04 16:53:14,Load Truck
input_tally_sheettr9,2024-06-04 16:55:05,Input the Tally Sheet
print_w_tickettr9,2024-06-04 16:55:05,Print the Weighing Ticket
input_tally_sheettr39,2024-06-04 16:55:20,Input the Tally Sheet
print_w_tickettr39,2024-06-04 16:55:20,Print the Weighing Ticket
load_trucktr30,2024-06-04 16:59:45,Load Truck
load_trucktr24,2024-06-04 17:00:48,Load Truck
assign_trs_Pcp10,2024-06-04 17:01:07,Assign Truck
input_tally_sheettr7,2024-06-04 17:03:08,Input the Tally Sheet
print_w_tickettr7,2024-06-04 17:03:08,Print the Weighing Ticket
eval_trs_exittr48_Pcp7,2024-06-04 17:29:52,Evaluate the Truck Exit
input_tally_sheettr16,2024-06-04 18:03:29,Input the Tally Sheet
print_w_tickettr16,2024-06-04 18:03:29,Print the Weighing Ticket
eval_trs_exittr1_Pcp10,2024-06-04 18:13:44,Evaluate the Truck Exit
load_trucktr5,2024-06-04 18:22:44,Load Truck
weigh_loaded_trucktr34,2024-06-04 18:29:08,Weigh the Loaded Truck
assign_trs_Pcp2,2024-06-04 18:42:08,Assign Truck
eval_trs_exittr39_Pcp3,2024-06-04 18:47:25,Evaluate the Truck Exit
weigh_loaded_trucktr23,2024-06-04 19:28:57,Weigh the Loaded Truck
eval_trs_exittr7_Pcp10,2024-06-05 07:25:33,Evaluate the Truck Exit
assign_trs_Pcp4,2024-06-05 07:27:58,Assign Truck
eval_trs_exittr16_Pcp9,2024-06-05 07:28:10,Evaluate the Truck Exit
weigh_loaded_trucktr8,2024-06-05 07:37:54,Weigh the Loaded Truck
weigh_empty_trucktr31,2024-06-05 07:54:50,Weigh the Empty Truck
load_trucktr13,2024-06-05 07:57:11,Load Truck
print_w_tickettr8,2024-06-05 08:01:43,Print the Weighing Ticket
input_tally_sheettr8,2024-06-05 08:01:43,Input the Tally Sheet
eval_trs_exittr9_Pcp3,2024-06-05 08:14:42,Evaluate the Truck Exit
eval_trs_exittr8_Pcp5,2024-06-05 08:24:53,Evaluate the Truck Exit
weigh_empty_trucktr49,2024-06-05 08:52:53,Weigh the Empty Truck
weigh_loaded_trucktr38,2024-06-05 08:57:01,Weigh the Loaded Truck
weigh_loaded_trucktr19,2024-06-05 09:32:15,Weigh the Loaded Truck
load_trucktr31,2024-06-05 09:50:50,Load Truck
assign_trs_Pcp3,2024-06-05 09:54:29,Assign Truck
weigh_loaded_trucktr27,2024-06-05 09:56:46,Weigh the Loaded Truck
load_trucktr49,2024-06-05 10:03:06,Load Truck
weigh_empty_trucktr33,2024-06-05 10:10:16,Weigh the Empty Truck
weigh_loaded_trucktr17,2024-06-05 10:12:41,Weigh the Loaded Truck
assign_trs_Pcp2,2024-06-05 10:25:47,Assign Truck
assign_trs_Pcp3,2024-06-05 10:25:50,Assign Truck
weigh_loaded_trucktr12,2024-06-05 10:29:23,Weigh the Loaded Truck
load_trucktr33,2024-06-05 10:34:00,Load Truck
weigh_loaded_trucktr35,2024-06-05 10:44:12,Weigh the Loaded Truck
print_w_tickettr17,2024-06-05 10:49:43,Print the Weighing Ticket
input_tally_sheettr17,2024-06-05 10:49:43,Input the Tally Sheet
print_w_tickettr19,2024-06-05 11:04:41,Print the Weighing Ticket
input_tally_sheettr19,2024-06-05 11:04:41,Input the Tally Sheet
assign_trs_Pcp3,2024-06-05 11:08:47,Assign Truck
print_w_tickettr38,2024-06-05 11:10:00,Print the Weighing Ticket
input_tally_sheettr38,2024-06-05 11:10:00,Input the Tally Sheet
print_w_tickettr12,2024-06-05 11:10:22,Print the Weighing Ticket
input_tally_sheettr12,2024-06-05 11:10:22,Input the Tally Sheet
eval_trs_exittr19_Pcp7,2024-06-05 11:14:47,Evaluate the Truck Exit
assign_trs_Pcp8,2024-06-05 11:28:05,Assign Truck
weigh_empty_trucktr46,2024-06-05 11:28:48,Weigh the Empty Truck
eval_trs_exittr38_Pcp4,2024-06-05 11:29:16,Evaluate the Truck Exit
weigh_empty_trucktr39,2024-06-05 11:35:58,Weigh the Empty Truck
eval_trs_exittr12_Pcp5,2024-06-05 11:36:25,Evaluate the Truck Exit
weigh_empty_trucktr29,2024-06-05 11:40:45,Weigh the Empty Truck
load_trucktr39,2024-06-05 11:41:44,Load Truck
weigh_empty_trucktr47,2024-06-05 11:47:58,Weigh the Empty Truck
assign_trs_Pcp10,2024-06-05 11:51:47,Assign Truck
weigh_empty_trucktr4,2024-06-05 11:52:51,Weigh the Empty Truck
load_trucktr47,2024-06-05 11:53:25,Load Truck
input_tally_sheettr35,2024-06-05 11:58:08,Input the Tally Sheet
print_w_tickettr35,2024-06-05 11:58:08,Print the Weighing Ticket
weigh_empty_trucktr16,2024-06-05 11:58:37,Weigh the Empty Truck
weigh_empty_trucktr28,2024-06-05 11:59:33,Weigh the Empty Truck
assign_trs_Pcp7,2024-06-05 12:01:56,Assign Truck
eval_trs_exittr17_Pcp5,2024-06-05 12:06:32,Evaluate the Truck Exit
weigh_loaded_trucktr2,2024-06-05 12:12:27,Weigh the Loaded Truck
weigh_loaded_trucktr41,2024-06-05 12:26:30,Weigh the Loaded Truck
assign_trs_Pcp9,2024-06-05 12:31:52,Assign Truck
input_tally_sheettr27,2024-06-05 12:37:06,Input the Tally Sheet
print_w_tickettr27,2024-06-05 12:37:06,Print the Weighing Ticket
weigh_empty_trucktr36,2024-06-05 13:09:29,Weigh the Empty Truck
weigh_empty_trucktr11,2024-06-05 13:42:37,Weigh the Empty Truck
load_trucktr46,2024-06-05 13:46:28,Load Truck
weigh_loaded_trucktr42,2024-06-05 13:51:45,Weigh the Loaded Truck
load_trucktr11,2024-06-05 13:51:51,Load Truck
eval_trs_exittr27_Pcp7,2024-06-05 13:55:14,Evaluate the Truck Exit
load_trucktr29,2024-06-05 14:02:18,Load Truck
load_trucktr4,2024-06-05 14:12:59,Load Truck
load_trucktr28,2024-06-05 14:18:48,Load Truck
load_trucktr36,2024-06-05 14:20:38,Load Truck
assign_trs_Pcp2,2024-06-05 14:26:12,Assign Truck
load_trucktr16,2024-06-05 14:30:37,Load Truck
weigh_loaded_trucktr14,2024-06-05 14:35:45,Weigh the Loaded Truck
weigh_loaded_trucktr21,2024-06-05 14:35:47,Weigh the Loaded Truck
eval_trs_exittr35_Pcp5,2024-06-05 14:39:01,Evaluate the Truck Exit
print_w_tickettr41,2024-06-05 14:49:43,Print the Weighing Ticket
input_tally_sheettr41,2024-06-05 14:49:43,Input the Tally Sheet
weigh_loaded_trucktr44,2024-06-05 14:53:29,Weigh the Loaded Truck
weigh_empty_trucktr37,2024-06-05 14:54:57,Weigh the Empty Truck
print_w_tickettr21,2024-06-05 15:03:19,Print the Weighing Ticket
input_tally_sheettr21,2024-06-05 15:03:19,Input the Tally Sheet
print_w_tickettr14,2024-06-05 15:06:59,Print the Weighing Ticket
input_tally_sheettr14,2024-06-05 15:06:59,Input the Tally Sheet
print_w_tickettr2,2024-06-05 15:12:47,Print the Weighing Ticket
input_tally_sheettr2,2024-06-05 15:12:47,Input the Tally Sheet
weigh_loaded_trucktr24,2024-06-05 15:12:53,Weigh the Loaded Truck
assign_trs_Pcp3,2024-06-05 15:14:15,Assign Truck
eval_trs_exittr14_Pcp3,2024-06-05 15:21:36,Evaluate the Truck Exit
weigh_empty_trucktr8,2024-06-05 15:21:58,Weigh the Empty Truck
eval_trs_exittr21_Pcp3,2024-06-05 15:23:50,Evaluate the Truck Exit
load_trucktr8,2024-06-05 15:33:23,Load Truck
eval_trs_exittr2_Pcp9,2024-06-05 15:43:57,Evaluate the Truck Exit
weigh_empty_trucktr38,2024-06-05 15:51:19,Weigh the Empty Truck
load_trucktr37,2024-06-05 16:08:20,Load Truck
print_w_tickettr42,2024-06-05 16:09:52,Print the Weighing Ticket
input_tally_sheettr42,2024-06-05 16:09:52,Input the Tally Sheet
assign_trs_Pcp10,2024-06-05 16:12:42,Assign Truck
eval_trs_exittr41_Pcp4,2024-06-05 16:17:13,Evaluate the Truck Exit
input_tally_sheettr24,2024-06-05 16:18:18,Input the Tally Sheet
print_w_tickettr24,2024-06-05 16:18:18,Print the Weighing Ticket
weigh_loaded_trucktr43,2024-06-05 16:20:42,Weigh the Loaded Truck
weigh_loaded_trucktr45,2024-06-05 16:28:12,Weigh the Loaded Truck
eval_trs_exittr42_Pcp3,2024-06-05 16:32:49,Evaluate the Truck Exit
eval_trs_exittr24_Pcp8,2024-06-05 16:36:56,Evaluate the Truck Exit
weigh_loaded_trucktr40,2024-06-05 16:40:19,Weigh the Loaded Truck
assign_trs_Pcp4,2024-06-05 16:42:25,Assign Truck
assign_trs_Pcp4,2024-06-05 16:44:19,Assign Truck
input_tally_sheettr43,2024-06-05 16:51:36,Input the Tally Sheet
print_w_tickettr43,2024-06-05 16:51:36,Print the Weighing Ticket
weigh_loaded_trucktr18,2024-06-05 16:51:50,Weigh the Loaded Truck
weigh_empty_trucktr7,2024-06-05 16:56:14,Weigh the Empty Truck
assign_trs_Pcp4,2024-06-05 16:57:57,Assign Truck
load_trucktr38,2024-06-05 16:58:02,Load Truck
assign_trs_Pcp9,2024-06-05 17:31:40,Assign Truck
input_tally_sheettr45,2024-06-05 17:41:21,Input the Tally Sheet
print_w_tickettr45,2024-06-05 17:41:21,Print the Weighing Ticket
input_tally_sheettr44,2024-06-05 17:42:47,Input the Tally Sheet
print_w_tickettr44,2024-06-05 17:42:47,Print the Weighing Ticket
weigh_empty_trucktr19,2024-06-05 17:42:49,Weigh the Empty Truck
assign_trs_Pcp3,2024-06-05 18:31:04,Assign Truck
eval_trs_exittr44_Pcp8,2024-06-05 19:03:26,Evaluate the Truck Exit
weigh_empty_trucktr17,2024-06-05 19:18:16,Weigh the Empty Truck
print_w_tickettr40,2024-06-05 19:30:10,Print the Weighing Ticket
input_tally_sheettr40,2024-06-05 19:30:10,Input the Tally Sheet
eval_trs_exittr43_Pcp10,2024-06-05 19:41:47,Evaluate the Truck Exit
input_tally_sheettr18,2024-06-05 19:49:21,Input the Tally Sheet
print_w_tickettr18,2024-06-05 19:49:21,Print the Weighing Ticket
print_w_tickettr23,2024-06-05 20:38:32,Print the Weighing Ticket
input_tally_sheettr23,2024-06-05 20:38:32,Input the Tally Sheet
print_w_tickettr50,2024-06-05 21:37:08,Print the Weighing Ticket
input_tally_sheettr50,2024-06-05 21:37:08,Input the Tally Sheet
input_tally_sheettr34,2024-06-05 22:04:21,Input the Tally Sheet
print_w_tickettr34,2024-06-05 22:04:21,Print the Weighing Ticket
load_trucktr17,2024-06-06 07:25:39,Load Truck
eval_trs_exittr34_Pcp3,2024-06-06 07:29:48,Evaluate the Truck Exit
eval_trs_exittr40_Pcp5,2024-06-06 07:54:51,Evaluate the Truck Exit
eval_trs_exittr45_Pcp10,2024-06-06 07:55:42,Evaluate the Truck Exit
eval_trs_exittr18_Pcp2,2024-06-06 08:09:12,Evaluate the Truck Exit
load_trucktr7,2024-06-06 08:12:23,Load Truck
eval_trs_exittr50_Pcp2,2024-06-06 08:21:02,Evaluate the Truck Exit
load_trucktr19,2024-06-06 08:25:19,Load Truck
eval_trs_exittr23_Pcp5,2024-06-06 08:35:11,Evaluate the Truck Exit
assign_trs_Pcp2,2024-06-06 08:44:24,Assign Truck
assign_trs_Pcp10,2024-06-06 09:36:14,Assign Truck
assign_trs_Pcp3,2024-06-06 10:00:35,Assign Truck
assign_trs_Pcp9,2024-06-06 10:08:23,Assign Truck
weigh_empty_trucktr42,2024-06-06 10:31:14,Weigh the Empty Truck
weigh_loaded_trucktr31,2024-06-06 10:34:15,Weigh the Loaded Truck
weigh_empty_trucktr45,2024-06-06 10:40:29,Weigh the Empty Truck
assign_trs_Pcp9,2024-06-06 10:44:05,Assign Truck
assign_trs_Pcp3,2024-06-06 10:45:20,Assign Truck
assign_trs_Pcp8,2024-06-06 10:48:43,Assign Truck
input_tally_sheettr31,2024-06-06 10:56:10,Input the Tally Sheet
print_w_tickettr31,2024-06-06 10:56:10,Print the Weighing Ticket
assign_trs_Pcp9,2024-06-06 11:03:29,Assign Truck
weigh_loaded_trucktr22,2024-06-06 11:06:25,Weigh the Loaded Truck
assign_trs_Pcp4,2024-06-06 11:10:16,Assign Truck
weigh_empty_trucktr9,2024-06-06 11:19:13,Weigh the Empty Truck
input_tally_sheettr22,2024-06-06 11:23:25,Input the Tally Sheet
print_w_tickettr22,2024-06-06 11:23:25,Print the Weighing Ticket
load_trucktr9,2024-06-06 11:27:30,Load Truck
weigh_empty_trucktr2,2024-06-06 11:29:13,Weigh the Empty Truck
assign_trs_Pcp10,2024-06-06 11:30:21,Assign Truck
weigh_empty_trucktr1,2024-06-06 11:30:41,Weigh the Empty Truck
weigh_loaded_trucktr13,2024-06-06 11:31:56,Weigh the Loaded Truck
weigh_loaded_trucktr28,2024-06-06 11:34:48,Weigh the Loaded Truck
load_trucktr42,2024-06-06 11:39:53,Load Truck
load_trucktr1,2024-06-06 11:40:15,Load Truck
eval_trs_exittr22_Pcp7,2024-06-06 11:42:37,Evaluate the Truck Exit
assign_trs_Pcp4,2024-06-06 11:46:24,Assign Truck
weigh_loaded_trucktr30,2024-06-06 11:49:26,Weigh the Loaded Truck
load_trucktr2,2024-06-06 11:51:58,Load Truck
load_trucktr45,2024-06-06 11:52:50,Load Truck
input_tally_sheettr28,2024-06-06 11:54:13,Input the Tally Sheet
print_w_tickettr28,2024-06-06 11:54:13,Print the Weighing Ticket
weigh_empty_trucktr27,2024-06-06 11:58:51,Weigh the Empty Truck
print_w_tickettr13,2024-06-06 12:02:37,Print the Weighing Ticket
input_tally_sheettr13,2024-06-06 12:02:37,Input the Tally Sheet
weigh_empty_trucktr21,2024-06-06 12:08:56,Weigh the Empty Truck
eval_trs_exittr31_Pcp9,2024-06-06 12:14:52,Evaluate the Truck Exit
assign_trs_Pcp8,2024-06-06 12:30:40,Assign Truck
weigh_empty_trucktr48,2024-06-06 12:38:38,Weigh the Empty Truck
load_trucktr21,2024-06-06 13:19:37,Load Truck
weigh_loaded_trucktr4,2024-06-06 13:20:42,Weigh the Loaded Truck
weigh_empty_trucktr34,2024-06-06 13:23:38,Weigh the Empty Truck
eval_trs_exittr13_Pcp7,2024-06-06 13:34:28,Evaluate the Truck Exit
load_trucktr48,2024-06-06 13:50:18,Load Truck
input_tally_sheettr4,2024-06-06 13:55:12,Input the Tally Sheet
print_w_tickettr4,2024-06-06 13:55:12,Print the Weighing Ticket
weigh_loaded_trucktr49,2024-06-06 14:00:20,Weigh the Loaded Truck
load_trucktr27,2024-06-06 14:01:47,Load Truck
weigh_loaded_trucktr6,2024-06-06 14:02:34,Weigh the Loaded Truck
eval_trs_exittr28_Pcp3,2024-06-06 14:08:16,Evaluate the Truck Exit
input_tally_sheettr6,2024-06-06 14:19:16,Input the Tally Sheet
print_w_tickettr6,2024-06-06 14:19:16,Print the Weighing Ticket
weigh_empty_trucktr43,2024-06-06 14:23:09,Weigh the Empty Truck
weigh_empty_trucktr12,2024-06-06 14:23:43,Weigh the Empty Truck
input_tally_sheettr49,2024-06-06 14:37:12,Input the Tally Sheet
print_w_tickettr49,2024-06-06 14:37:12,Print the Weighing Ticket
eval_trs_exittr6_Pcp10,2024-06-06 14:39:18,Evaluate the Truck Exit
load_trucktr34,2024-06-06 14:39:43,Load Truck
load_trucktr43,2024-06-06 14:46:50,Load Truck
weigh_empty_trucktr44,2024-06-06 14:53:23,Weigh the Empty Truck
weigh_loaded_trucktr25,2024-06-06 14:55:31,Weigh the Loaded Truck
weigh_loaded_trucktr32,2024-06-06 14:58:04,Weigh the Loaded Truck
weigh_loaded_trucktr15,2024-06-06 15:08:11,Weigh the Loaded Truck
weigh_loaded_trucktr16,2024-06-06 15:08:46,Weigh the Loaded Truck
eval_trs_exittr4_Pcp2,2024-06-06 15:10:09,Evaluate the Truck Exit
weigh_empty_trucktr41,2024-06-06 15:16:16,Weigh the Empty Truck
weigh_loaded_trucktr33,2024-06-06 15:16:29,Weigh the Loaded Truck
assign_trs_Pcp4,2024-06-06 15:27:06,Assign Truck
input_tally_sheettr33,2024-06-06 15:34:24,Input the Tally Sheet
print_w_tickettr33,2024-06-06 15:34:24,Print the Weighing Ticket
load_trucktr12,2024-06-06 15:35:49,Load Truck
load_trucktr41,2024-06-06 15:36:46,Load Truck
weigh_loaded_trucktr39,2024-06-06 15:46:05,Weigh the Loaded Truck
input_tally_sheettr15,2024-06-06 15:47:04,Input the Tally Sheet
print_w_tickettr15,2024-06-06 15:47:04,Print the Weighing Ticket
assign_trs_Pcp2,2024-06-06 15:50:16,Assign Truck
eval_trs_exittr49_Pcp2,2024-06-06 15:53:56,Evaluate the Truck Exit
input_tally_sheettr16,2024-06-06 15:55:40,Input the Tally Sheet
print_w_tickettr16,2024-06-06 15:55:40,Print the Weighing Ticket
weigh_empty_trucktr18,2024-06-06 15:59:33,Weigh the Empty Truck
weigh_empty_trucktr23,2024-06-06 15:59:46,Weigh the Empty Truck
load_trucktr44,2024-06-06 16:03:20,Load Truck
weigh_empty_trucktr35,2024-06-06 16:19:54,Weigh the Empty Truck
eval_trs_exittr33_Pcp4,2024-06-06 16:35:02,Evaluate the Truck Exit
assign_trs_Pcp4,2024-06-06 16:38:45,Assign Truck
weigh_loaded_trucktr19,2024-06-06 16:38:55,Weigh the Loaded Truck
weigh_loaded_trucktr37,2024-06-06 16:39:08,Weigh the Loaded Truck
input_tally_sheettr30,2024-06-06 16:46:24,Input the Tally Sheet
print_w_tickettr30,2024-06-06 16:46:24,Print the Weighing Ticket
weigh_loaded_trucktr29,2024-06-06 16:46:41,Weigh the Loaded Truck
load_trucktr35,2024-06-06 16:48:51,Load Truck
eval_trs_exittr15_Pcp10,2024-06-06 16:50:09,Evaluate the Truck Exit
print_w_tickettr25,2024-06-06 17:03:07,Print the Weighing Ticket
input_tally_sheettr25,2024-06-06 17:03:07,Input the Tally Sheet
input_tally_sheettr32,2024-06-06 17:05:15,Input the Tally Sheet
print_w_tickettr32,2024-06-06 17:05:15,Print the Weighing Ticket
weigh_empty_trucktr40,2024-06-06 17:05:20,Weigh the Empty Truck
load_trucktr23,2024-06-06 17:13:50,Load Truck
weigh_empty_trucktr14,2024-06-06 17:16:45,Weigh the Empty Truck
assign_trs_Pcp10,2024-06-06 17:19:52,Assign Truck
eval_trs_exittr16_Pcp3,2024-06-06 17:20:42,Evaluate the Truck Exit
load_trucktr18,2024-06-06 17:25:01,Load Truck
print_w_tickettr39,2024-06-06 17:28:04,Print the Weighing Ticket
input_tally_sheettr39,2024-06-06 17:28:04,Input the Tally Sheet
load_trucktr14,2024-06-06 17:31:38,Load Truck
assign_trs_Pcp3,2024-06-06 17:31:42,Assign Truck
eval_trs_exittr25_Pcp4,2024-06-06 17:48:20,Evaluate the Truck Exit
weigh_loaded_trucktr3,2024-06-06 18:37:16,Weigh the Loaded Truck
print_w_tickettr19,2024-06-06 18:51:25,Print the Weighing Ticket
input_tally_sheettr19,2024-06-06 18:51:25,Input the Tally Sheet
input_tally_sheettr37,2024-06-06 19:11:13,Input the Tally Sheet
print_w_tickettr37,2024-06-06 19:11:13,Print the Weighing Ticket
eval_trs_exittr30_Pcp3,2024-06-06 19:26:29,Evaluate the Truck Exit
print_w_tickettr29,2024-06-06 20:49:56,Print the Weighing Ticket
input_tally_sheettr29,2024-06-06 20:49:56,Input the Tally Sheet
eval_trs_exittr32_Pcp5,2024-06-07 07:26:18,Evaluate the Truck Exit
load_trucktr40,2024-06-07 07:27:28,Load Truck
eval_trs_exittr39_Pcp2,2024-06-07 07:52:42,Evaluate the Truck Exit
eval_trs_exittr37_Pcp10,2024-06-07 08:10:17,Evaluate the Truck Exit
weigh_empty_trucktr4,2024-06-07 08:19:04,Weigh the Empty Truck
eval_trs_exittr19_Pcp3,2024-06-07 08:28:38,Evaluate the Truck Exit
eval_trs_exittr29_Pcp8,2024-06-07 08:42:51,Evaluate the Truck Exit
assign_trs_Pcp3,2024-06-07 08:59:48,Assign Truck
load_trucktr4,2024-06-07 09:29:17,Load Truck
assign_trs_Pcp2,2024-06-07 09:33:45,Assign Truck
weigh_empty_trucktr31,2024-06-07 09:41:09,Weigh the Empty Truck
load_trucktr31,2024-06-07 09:55:22,Load Truck
weigh_empty_trucktr50,2024-06-07 10:04:48,Weigh the Empty Truck
load_trucktr50,2024-06-07 10:13:39,Load Truck
assign_trs_Pcp8,2024-06-07 10:20:37,Assign Truck
assign_trs_Pcp8,2024-06-07 10:25:05,Assign Truck
weigh_loaded_trucktr9,2024-06-07 10:44:45,Weigh the Loaded Truck
assign_trs_Pcp8,2024-06-07 10:56:45,Assign Truck
assign_trs_Pcp8,2024-06-07 10:57:30,Assign Truck
input_tally_sheettr9,2024-06-07 11:00:32,Input the Tally Sheet
print_w_tickettr9,2024-06-07 11:00:32,Print the Weighing Ticket
weigh_empty_trucktr24,2024-06-07 11:07:26,Weigh the Empty Truck
load_trucktr24,2024-06-07 11:13:03,Load Truck
eval_trs_exittr9_Pcp8,2024-06-07 11:30:24,Evaluate the Truck Exit
weigh_loaded_trucktr11,2024-06-07 11:58:32,Weigh the Loaded Truck
assign_trs_Pcp8,2024-06-07 12:01:33,Assign Truck
weigh_loaded_trucktr42,2024-06-07 12:10:15,Weigh the Loaded Truck
weigh_empty_trucktr6,2024-06-07 12:44:29,Weigh the Empty Truck
weigh_empty_trucktr22,2024-06-07 13:46:55,Weigh the Empty Truck
weigh_loaded_trucktr20,2024-06-07 13:50:25,Weigh the Loaded Truck
load_trucktr22,2024-06-07 13:55:31,Load Truck
load_trucktr6,2024-06-07 14:00:09,Load Truck
weigh_loaded_trucktr27,2024-06-07 14:12:29,Weigh the Loaded Truck
assign_trs_Pcp8,2024-06-07 14:33:31,Assign Truck
weigh_empty_trucktr13,2024-06-07 14:39:31,Weigh the Empty Truck
assign_trs_Pcp2,2024-06-07 14:41:30,Assign Truck
load_trucktr13,2024-06-07 14:45:08,Load Truck
weigh_loaded_trucktr7,2024-06-07 14:49:05,Weigh the Loaded Truck
assign_trs_Pcp4,2024-06-07 14:50:27,Assign Truck
input_tally_sheettr42,2024-06-07 15:07:16,Input the Tally Sheet
print_w_tickettr42,2024-06-07 15:07:16,Print the Weighing Ticket
assign_trs_Pcp4,2024-06-07 15:21:19,Assign Truck
weigh_loaded_trucktr43,2024-06-07 15:23:08,Weigh the Loaded Truck
eval_trs_exittr42_Pcp2,2024-06-07 15:25:53,Evaluate the Truck Exit
weigh_empty_trucktr33,2024-06-07 15:45:46,Weigh the Empty Truck
input_tally_sheettr27,2024-06-07 15:48:37,Input the Tally Sheet
print_w_tickettr27,2024-06-07 15:48:37,Print the Weighing Ticket
weigh_empty_trucktr30,2024-06-07 15:54:03,Weigh the Empty Truck
input_tally_sheettr20,2024-06-07 16:05:46,Input the Tally Sheet
print_w_tickettr20,2024-06-07 16:05:46,Print the Weighing Ticket
weigh_loaded_trucktr17,2024-06-07 16:13:05,Weigh the Loaded Truck
assign_trs_Pcp2,2024-06-07 16:18:57,Assign Truck
eval_trs_exittr20_Pcp2,2024-06-07 16:22:07,Evaluate the Truck Exit
weigh_loaded_trucktr46,2024-06-07 16:25:03,Weigh the Loaded Truck
weigh_empty_trucktr15,2024-06-07 16:29:10,Weigh the Empty Truck
weigh_loaded_trucktr12,2024-06-07 16:39:15,Weigh the Loaded Truck
weigh_loaded_trucktr48,2024-06-07 16:53:11,Weigh the Loaded Truck
print_w_tickettr11,2024-06-07 16:56:08,Print the Weighing Ticket
input_tally_sheettr11,2024-06-07 16:56:08,Input the Tally Sheet
load_trucktr33,2024-06-07 16:58:15,Load Truck
print_w_tickettr17,2024-06-07 16:58:17,Print the Weighing Ticket
input_tally_sheettr17,2024-06-07 16:58:17,Input the Tally Sheet
eval_trs_exittr27_Pcp4,2024-06-07 16:58:40,Evaluate the Truck Exit
input_tally_sheettr43,2024-06-07 17:04:00,Input the Tally Sheet
print_w_tickettr43,2024-06-07 17:04:00,Print the Weighing Ticket
assign_trs_Pcp8,2024-06-07 17:05:51,Assign Truck
print_w_tickettr7,2024-06-07 17:17:50,Print the Weighing Ticket
input_tally_sheettr7,2024-06-07 17:17:50,Input the Tally Sheet
print_w_tickettr46,2024-06-07 17:22:17,Print the Weighing Ticket
input_tally_sheettr46,2024-06-07 17:22:17,Input the Tally Sheet
weigh_loaded_trucktr41,2024-06-07 17:41:21,Weigh the Loaded Truck
load_trucktr15,2024-06-07 17:56:10,Load Truck
load_trucktr30,2024-06-07 17:58:59,Load Truck
input_tally_sheettr12,2024-06-07 18:03:37,Input the Tally Sheet
print_w_tickettr12,2024-06-07 18:03:37,Print the Weighing Ticket
eval_trs_exittr17_Pcp4,2024-06-07 18:38:49,Evaluate the Truck Exit
weigh_empty_trucktr32,2024-06-07 18:38:52,Weigh the Empty Truck
eval_trs_exittr11_Pcp10,2024-06-07 19:36:04,Evaluate the Truck Exit
print_w_tickettr48,2024-06-07 20:25:36,Print the Weighing Ticket
input_tally_sheettr48,2024-06-07 20:25:36,Input the Tally Sheet
print_w_tickettr3,2024-06-07 20:48:52,Print the Weighing Ticket
input_tally_sheettr3,2024-06-07 20:48:52,Input the Tally Sheet
eval_trs_exittr43_Pcp4,2024-06-10 07:24:58,Evaluate the Truck Exit
weigh_empty_trucktr28,2024-06-10 07:26:24,Weigh the Empty Truck
eval_trs_exittr7_Pcp3,2024-06-10 07:27:28,Evaluate the Truck Exit
weigh_loaded_trucktr36,2024-06-10 07:29:52,Weigh the Loaded Truck
eval_trs_exittr12_Pcp10,2024-06-10 07:35:08,Evaluate the Truck Exit
load_trucktr28,2024-06-10 07:37:56,Load Truck
eval_trs_exittr48_Pcp10,2024-06-10 07:52:11,Evaluate the Truck Exit
assign_trs_Pcp4,2024-06-10 08:10:29,Assign Truck
load_trucktr32,2024-06-10 08:13:17,Load Truck
eval_trs_exittr46_Pcp10,2024-06-10 08:19:10,Evaluate the Truck Exit
weigh_empty_trucktr39,2024-06-10 08:19:54,Weigh the Empty Truck
weigh_loaded_trucktr8,2024-06-10 08:25:38,Weigh the Loaded Truck
