ocel_IoTobject_id;ocel_object_id;ocel_qualifier;ocel_time
GrainTemp9;Silo3;3rd Grain Termperature sensor located in the silo;2024-05-24 16:03:24
WS03;tr21;Weight sensor measuring loaded truck weight;2024-05-24 16:03:43
WS15;tr14;Weight sensor measuring empty truck weight;2024-05-24 16:05:39
WS16;tr41;Weight sensor measuring loaded truck weight;2024-05-24 16:41:19
WS08;tr30;Weight sensor measuring empty truck weight;2024-05-24 17:53:11
WS12;tr10;Weight sensor measuring empty truck weight;2024-05-24 18:12:17
Temp4;Silo4;Temperature sensor measuring silo temperature;2024-05-24 18:19:24
Humd4;Silo4;Humidity sensor measuring silo humidity;2024-05-24 18:19:24
GrainTemp10;Silo4;1st Grain Termperature sensor located in the silo;2024-05-24 18:19:24
GrainTemp11;Silo4;2nd Grain Termperature sensor located in the silo;2024-05-24 18:19:24
GrainTemp12;Silo4;3rd Grain Termperature sensor located in the silo;2024-05-24 18:19:24
WS02;tr42;Weight sensor measuring empty truck weight;2024-05-27 07:30:02
WS01;tr20;Weight sensor measuring loaded truck weight;2024-05-27 08:03:46
WS06;tr6;Weight sensor measuring empty truck weight;2024-05-27 08:10:53
WS03;tr26;Weight sensor measuring empty truck weight;2024-05-27 09:15:21
WS01;tr37;Weight sensor measuring loaded truck weight;2024-05-27 09:21:39
WS04;tr46;Weight sensor measuring empty truck weight;2024-05-27 09:25:39
WS17;tr7;Weight sensor measuring loaded truck weight;2024-05-27 10:33:55
WS13;tr13;Weight sensor measuring empty truck weight;2024-05-27 10:43:41
WS14;tr5;Weight sensor measuring empty truck weight;2024-05-27 10:46:57
WS08;tr23;Weight sensor measuring empty truck weight;2024-05-27 11:25:27
WS06;tr15;Weight sensor measuring loaded truck weight;2024-05-27 11:39:38
Temp14;Silo14;Temperature sensor measuring silo temperature;2024-05-27 11:52:23
Humd14;Silo14;Humidity sensor measuring silo humidity;2024-05-27 11:52:23
GrainTemp40;Silo14;1st Grain Termperature sensor located in the silo;2024-05-27 11:52:23
GrainTemp41;Silo14;2nd Grain Termperature sensor located in the silo;2024-05-27 11:52:23
GrainTemp42;Silo14;3rd Grain Termperature sensor located in the silo;2024-05-27 11:52:23
WS12;tr29;Weight sensor measuring loaded truck weight;2024-05-27 12:00:31
WS16;tr4;Weight sensor measuring loaded truck weight;2024-05-27 12:27:31
Temp3;Silo3;Temperature sensor measuring silo temperature;2024-05-27 13:30:32
Humd3;Silo3;Humidity sensor measuring silo humidity;2024-05-27 13:30:32
GrainTemp7;Silo3;1st Grain Termperature sensor located in the silo;2024-05-27 13:30:32
GrainTemp8;Silo3;2nd Grain Termperature sensor located in the silo;2024-05-27 13:30:32
GrainTemp9;Silo3;3rd Grain Termperature sensor located in the silo;2024-05-27 13:30:32
WS10;tr11;Weight sensor measuring empty truck weight;2024-05-27 13:36:42
WS17;tr17;Weight sensor measuring empty truck weight;2024-05-27 13:47:28
WS16;tr1;Weight sensor measuring empty truck weight;2024-05-27 13:58:43
WS07;tr25;Weight sensor measuring empty truck weight;2024-05-27 14:57:28
WS19;tr3;Weight sensor measuring empty truck weight;2024-05-27 15:26:32
WS10;tr49;Weight sensor measuring empty truck weight;2024-05-27 15:45:23
WS13;tr35;Weight sensor measuring empty truck weight;2024-05-27 15:52:39
WS11;tr8;Weight sensor measuring empty truck weight;2024-05-27 16:04:02
WS19;tr50;Weight sensor measuring empty truck weight;2024-05-27 16:31:41
WS15;tr40;Weight sensor measuring loaded truck weight;2024-05-27 16:37:02
WS15;tr16;Weight sensor measuring empty truck weight;2024-05-27 16:49:29
WS05;tr32;Weight sensor measuring loaded truck weight;2024-05-27 16:52:17
Temp1;Silo1;Temperature sensor measuring silo temperature;2024-05-27 16:54:17
Humd1;Silo1;Humidity sensor measuring silo humidity;2024-05-27 16:54:17
GrainTemp1;Silo1;1st Grain Termperature sensor located in the silo;2024-05-27 16:54:17
GrainTemp2;Silo1;2nd Grain Termperature sensor located in the silo;2024-05-27 16:54:17
GrainTemp3;Silo1;3rd Grain Termperature sensor located in the silo;2024-05-27 16:54:17
WS01;tr19;Weight sensor measuring empty truck weight;2024-05-27 17:07:59
Temp1;Silo1;Temperature sensor measuring silo temperature;2024-05-27 17:33:00
Humd1;Silo1;Humidity sensor measuring silo humidity;2024-05-27 17:33:00
GrainTemp1;Silo1;1st Grain Termperature sensor located in the silo;2024-05-27 17:33:00
GrainTemp2;Silo1;2nd Grain Termperature sensor located in the silo;2024-05-27 17:33:00
GrainTemp3;Silo1;3rd Grain Termperature sensor located in the silo;2024-05-27 17:33:00
Temp14;Silo14;Temperature sensor measuring silo temperature;2024-05-27 18:47:37
Humd14;Silo14;Humidity sensor measuring silo humidity;2024-05-27 18:47:37
GrainTemp40;Silo14;1st Grain Termperature sensor located in the silo;2024-05-27 18:47:37
GrainTemp41;Silo14;2nd Grain Termperature sensor located in the silo;2024-05-27 18:47:37
GrainTemp42;Silo14;3rd Grain Termperature sensor located in the silo;2024-05-27 18:47:37
WS16;tr21;Weight sensor measuring empty truck weight;2024-05-27 18:49:23
WS17;tr27;Weight sensor measuring empty truck weight;2024-05-28 07:34:06
WS11;tr44;Weight sensor measuring loaded truck weight;2024-05-28 07:45:09
WS09;tr9;Weight sensor measuring empty truck weight;2024-05-28 07:46:40
WS20;tr2;Weight sensor measuring empty truck weight;2024-05-28 08:38:33
WS02;tr31;Weight sensor measuring empty truck weight;2024-05-28 08:49:22
WS06;tr34;Weight sensor measuring loaded truck weight;2024-05-28 09:09:40
Temp14;Silo14;Temperature sensor measuring silo temperature;2024-05-28 09:17:08
Humd14;Silo14;Humidity sensor measuring silo humidity;2024-05-28 09:17:08
GrainTemp40;Silo14;1st Grain Termperature sensor located in the silo;2024-05-28 09:17:08
GrainTemp41;Silo14;2nd Grain Termperature sensor located in the silo;2024-05-28 09:17:08
GrainTemp42;Silo14;3rd Grain Termperature sensor located in the silo;2024-05-28 09:17:08
WS01;tr36;Weight sensor measuring empty truck weight;2024-05-28 09:40:44
WS19;tr45;Weight sensor measuring empty truck weight;2024-05-28 10:23:45
WS06;tr33;Weight sensor measuring loaded truck weight;2024-05-28 10:37:16
WS15;tr24;Weight sensor measuring empty truck weight;2024-05-28 11:18:05
WS11;tr14;Weight sensor measuring empty truck weight;2024-05-28 11:36:36
WS04;tr12;Weight sensor measuring empty truck weight;2024-05-28 11:52:55
WS13;tr6;Weight sensor measuring empty truck weight;2024-05-28 11:56:33
WS17;tr20;Weight sensor measuring empty truck weight;2024-05-28 12:20:00
WS08;tr47;Weight sensor measuring loaded truck weight;2024-05-28 12:42:47
WS06;tr42;Weight sensor measuring loaded truck weight;2024-05-28 12:57:13
WS19;tr30;Weight sensor measuring empty truck weight;2024-05-28 13:25:33
WS03;tr22;Weight sensor measuring empty truck weight;2024-05-28 13:38:02
Temp11;Silo11;Temperature sensor measuring silo temperature;2024-05-28 13:40:44
Humd11;Silo11;Humidity sensor measuring silo humidity;2024-05-28 13:40:44
GrainTemp31;Silo11;1st Grain Termperature sensor located in the silo;2024-05-28 13:40:44
GrainTemp32;Silo11;2nd Grain Termperature sensor located in the silo;2024-05-28 13:40:44
GrainTemp33;Silo11;3rd Grain Termperature sensor located in the silo;2024-05-28 13:40:44
WS18;tr18;Weight sensor measuring empty truck weight;2024-05-28 13:49:08
WS16;tr48;Weight sensor measuring empty truck weight;2024-05-28 13:55:56
WS12;tr15;Weight sensor measuring empty truck weight;2024-05-28 14:32:13
WS02;tr28;Weight sensor measuring loaded truck weight;2024-05-28 14:40:34
Temp11;Silo11;Temperature sensor measuring silo temperature;2024-05-28 15:53:21
Humd11;Silo11;Humidity sensor measuring silo humidity;2024-05-28 15:53:21
GrainTemp31;Silo11;1st Grain Termperature sensor located in the silo;2024-05-28 15:53:21
GrainTemp32;Silo11;2nd Grain Termperature sensor located in the silo;2024-05-28 15:53:21
GrainTemp33;Silo11;3rd Grain Termperature sensor located in the silo;2024-05-28 15:53:21
WS20;tr11;Weight sensor measuring empty truck weight;2024-05-28 15:56:18
WS14;tr26;Weight sensor measuring loaded truck weight;2024-05-28 16:01:13
WS02;tr37;Weight sensor measuring empty truck weight;2024-05-28 16:14:23
WS13;tr39;Weight sensor measuring empty truck weight;2024-05-28 16:34:39
WS09;tr3;Weight sensor measuring empty truck weight;2024-05-28 16:36:41
WS17;tr23;Weight sensor measuring empty truck weight;2024-05-28 16:41:46
WS05;tr1;Weight sensor measuring loaded truck weight;2024-05-28 16:42:17
WS14;tr46;Weight sensor measuring empty truck weight;2024-05-28 16:47:05
Temp7;Silo7;Temperature sensor measuring silo temperature;2024-05-28 16:48:54
Humd7;Silo7;Humidity sensor measuring silo humidity;2024-05-28 16:48:54
GrainTemp19;Silo7;1st Grain Termperature sensor located in the silo;2024-05-28 16:48:54
GrainTemp20;Silo7;2nd Grain Termperature sensor located in the silo;2024-05-28 16:48:54
GrainTemp21;Silo7;3rd Grain Termperature sensor located in the silo;2024-05-28 16:48:54
WS11;tr50;Weight sensor measuring empty truck weight;2024-05-28 17:13:15
Temp14;Silo14;Temperature sensor measuring silo temperature;2024-05-28 19:24:14
Humd14;Silo14;Humidity sensor measuring silo humidity;2024-05-28 19:24:14
GrainTemp40;Silo14;1st Grain Termperature sensor located in the silo;2024-05-28 19:24:14
GrainTemp41;Silo14;2nd Grain Termperature sensor located in the silo;2024-05-28 19:24:14
GrainTemp42;Silo14;3rd Grain Termperature sensor located in the silo;2024-05-28 19:24:14
WS02;tr21;Weight sensor measuring empty truck weight;2024-05-29 07:41:04
WS04;tr41;Weight sensor measuring empty truck weight;2024-05-29 07:56:41
Temp1;Silo1;Temperature sensor measuring silo temperature;2024-05-29 08:37:39
Humd1;Silo1;Humidity sensor measuring silo humidity;2024-05-29 08:37:39
GrainTemp1;Silo1;1st Grain Termperature sensor located in the silo;2024-05-29 08:37:39
GrainTemp2;Silo1;2nd Grain Termperature sensor located in the silo;2024-05-29 08:37:39
GrainTemp3;Silo1;3rd Grain Termperature sensor located in the silo;2024-05-29 08:37:39
Temp7;Silo7;Temperature sensor measuring silo temperature;2024-05-29 09:09:00
Humd7;Silo7;Humidity sensor measuring silo humidity;2024-05-29 09:09:00
GrainTemp19;Silo7;1st Grain Termperature sensor located in the silo;2024-05-29 09:09:00
GrainTemp20;Silo7;2nd Grain Termperature sensor located in the silo;2024-05-29 09:09:00
GrainTemp21;Silo7;3rd Grain Termperature sensor located in the silo;2024-05-29 09:09:00
WS05;tr7;Weight sensor measuring empty truck weight;2024-05-29 09:14:52
WS19;tr4;Weight sensor measuring empty truck weight;2024-05-29 09:26:03
Temp11;Silo11;Temperature sensor measuring silo temperature;2024-05-29 10:39:45
Humd11;Silo11;Humidity sensor measuring silo humidity;2024-05-29 10:39:45
GrainTemp31;Silo11;1st Grain Termperature sensor located in the silo;2024-05-29 10:39:45
GrainTemp32;Silo11;2nd Grain Termperature sensor located in the silo;2024-05-29 10:39:45
GrainTemp33;Silo11;3rd Grain Termperature sensor located in the silo;2024-05-29 10:39:45
WS20;tr10;Weight sensor measuring empty truck weight;2024-05-29 10:43:03
WS15;tr32;Weight sensor measuring empty truck weight;2024-05-29 10:43:05
Temp7;Silo7;Temperature sensor measuring silo temperature;2024-05-29 11:04:29
Humd7;Silo7;Humidity sensor measuring silo humidity;2024-05-29 11:04:29
GrainTemp19;Silo7;1st Grain Termperature sensor located in the silo;2024-05-29 11:04:29
GrainTemp20;Silo7;2nd Grain Termperature sensor located in the silo;2024-05-29 11:04:29
GrainTemp21;Silo7;3rd Grain Termperature sensor located in the silo;2024-05-29 11:04:29
WS08;tr36;Weight sensor measuring empty truck weight;2024-05-29 11:51:09
WS07;tr9;Weight sensor measuring empty truck weight;2024-05-29 13:34:23
Temp14;Silo14;Temperature sensor measuring silo temperature;2024-05-29 13:36:02
Humd14;Silo14;Humidity sensor measuring silo humidity;2024-05-29 13:36:02
GrainTemp40;Silo14;1st Grain Termperature sensor located in the silo;2024-05-29 13:36:02
GrainTemp41;Silo14;2nd Grain Termperature sensor located in the silo;2024-05-29 13:36:02
GrainTemp42;Silo14;3rd Grain Termperature sensor located in the silo;2024-05-29 13:36:02
WS14;tr29;Weight sensor measuring empty truck weight;2024-05-29 14:11:46
WS17;tr17;Weight sensor measuring loaded truck weight;2024-05-29 14:20:35
WS19;tr38;Weight sensor measuring loaded truck weight;2024-05-29 14:28:28
WS17;tr45;Weight sensor measuring empty truck weight;2024-05-29 14:34:43
WS12;tr13;Weight sensor measuring empty truck weight;2024-05-29 14:51:34
WS14;tr15;Weight sensor measuring empty truck weight;2024-05-29 14:51:54
WS13;tr24;Weight sensor measuring empty truck weight;2024-05-29 14:56:31
WS10;tr43;Weight sensor measuring loaded truck weight;2024-05-29 15:04:06
WS10;tr23;Weight sensor measuring empty truck weight;2024-05-29 15:21:29
WS08;tr16;Weight sensor measuring empty truck weight;2024-05-29 15:37:28
WS19;tr22;Weight sensor measuring empty truck weight;2024-05-29 15:46:21
WS06;tr44;Weight sensor measuring empty truck weight;2024-05-29 15:57:12
WS03;tr49;Weight sensor measuring loaded truck weight;2024-05-29 16:23:04
WS02;tr25;Weight sensor measuring empty truck weight;2024-05-29 16:45:51
Temp7;Silo7;Temperature sensor measuring silo temperature;2024-05-29 16:55:14
Humd7;Silo7;Humidity sensor measuring silo humidity;2024-05-29 16:55:14
GrainTemp19;Silo7;1st Grain Termperature sensor located in the silo;2024-05-29 16:55:14
GrainTemp20;Silo7;2nd Grain Termperature sensor located in the silo;2024-05-29 16:55:14
GrainTemp21;Silo7;3rd Grain Termperature sensor located in the silo;2024-05-29 16:55:14
WS10;tr19;Weight sensor measuring empty truck weight;2024-05-29 17:16:38
WS20;tr8;Weight sensor measuring empty truck weight;2024-05-29 19:16:17
WS03;tr48;Weight sensor measuring empty truck weight;2024-05-30 07:35:03
WS08;tr40;Weight sensor measuring empty truck weight;2024-05-30 08:09:02
WS09;tr35;Weight sensor measuring empty truck weight;2024-05-30 08:09:38
WS06;tr47;Weight sensor measuring empty truck weight;2024-05-30 08:10:59
WS17;tr2;Weight sensor measuring empty truck weight;2024-05-30 08:45:13
WS04;tr34;Weight sensor measuring empty truck weight;2024-05-30 08:54:30
Temp19;Silo19;Temperature sensor measuring silo temperature;2024-05-30 08:57:26
Humd19;Silo19;Humidity sensor measuring silo humidity;2024-05-30 08:57:26
GrainTemp55;Silo19;1st Grain Termperature sensor located in the silo;2024-05-30 08:57:26
GrainTemp56;Silo19;2nd Grain Termperature sensor located in the silo;2024-05-30 08:57:26
GrainTemp57;Silo19;3rd Grain Termperature sensor located in the silo;2024-05-30 08:57:26
WS15;tr20;Weight sensor measuring empty truck weight;2024-05-30 09:30:19
Temp3;Silo3;Temperature sensor measuring silo temperature;2024-05-30 09:30:23
Humd3;Silo3;Humidity sensor measuring silo humidity;2024-05-30 09:30:23
GrainTemp7;Silo3;1st Grain Termperature sensor located in the silo;2024-05-30 09:30:23
GrainTemp8;Silo3;2nd Grain Termperature sensor located in the silo;2024-05-30 09:30:23
GrainTemp9;Silo3;3rd Grain Termperature sensor located in the silo;2024-05-30 09:30:23
WS09;tr7;Weight sensor measuring empty truck weight;2024-05-30 09:39:06
WS18;tr12;Weight sensor measuring loaded truck weight;2024-05-30 10:06:20
WS03;tr27;Weight sensor measuring empty truck weight;2024-05-30 10:19:52
WS05;tr11;Weight sensor measuring empty truck weight;2024-05-30 10:28:20
WS19;tr37;Weight sensor measuring loaded truck weight;2024-05-30 10:31:49
Temp9;Silo9;Temperature sensor measuring silo temperature;2024-05-30 11:01:12
Humd9;Silo9;Humidity sensor measuring silo humidity;2024-05-30 11:01:12
GrainTemp25;Silo9;1st Grain Termperature sensor located in the silo;2024-05-30 11:01:12
GrainTemp26;Silo9;2nd Grain Termperature sensor located in the silo;2024-05-30 11:01:12
GrainTemp27;Silo9;3rd Grain Termperature sensor located in the silo;2024-05-30 11:01:12
WS14;tr14;Weight sensor measuring empty truck weight;2024-05-30 11:10:56
Temp3;Silo3;Temperature sensor measuring silo temperature;2024-05-30 11:12:00
Humd3;Silo3;Humidity sensor measuring silo humidity;2024-05-30 11:12:00
GrainTemp7;Silo3;1st Grain Termperature sensor located in the silo;2024-05-30 11:12:00
GrainTemp8;Silo3;2nd Grain Termperature sensor located in the silo;2024-05-30 11:12:00
GrainTemp9;Silo3;3rd Grain Termperature sensor located in the silo;2024-05-30 11:12:00
Temp4;Silo4;Temperature sensor measuring silo temperature;2024-05-30 11:39:04
Humd4;Silo4;Humidity sensor measuring silo humidity;2024-05-30 11:39:04
GrainTemp10;Silo4;1st Grain Termperature sensor located in the silo;2024-05-30 11:39:04
GrainTemp11;Silo4;2nd Grain Termperature sensor located in the silo;2024-05-30 11:39:04
GrainTemp12;Silo4;3rd Grain Termperature sensor located in the silo;2024-05-30 11:39:04
WS19;tr26;Weight sensor measuring empty truck weight;2024-05-30 11:52:16
Temp19;Silo19;Temperature sensor measuring silo temperature;2024-05-30 11:53:11
Humd19;Silo19;Humidity sensor measuring silo humidity;2024-05-30 11:53:11
GrainTemp55;Silo19;1st Grain Termperature sensor located in the silo;2024-05-30 11:53:11
GrainTemp56;Silo19;2nd Grain Termperature sensor located in the silo;2024-05-30 11:53:11
GrainTemp57;Silo19;3rd Grain Termperature sensor located in the silo;2024-05-30 11:53:11
WS16;tr42;Weight sensor measuring empty truck weight;2024-05-30 11:59:02
WS09;tr18;Weight sensor measuring loaded truck weight;2024-05-30 12:07:23
WS07;tr31;Weight sensor measuring loaded truck weight;2024-05-30 12:32:22
WS09;tr10;Weight sensor measuring empty truck weight;2024-05-30 13:30:23
Temp19;Silo19;Temperature sensor measuring silo temperature;2024-05-30 13:45:26
Humd19;Silo19;Humidity sensor measuring silo humidity;2024-05-30 13:45:26
GrainTemp55;Silo19;1st Grain Termperature sensor located in the silo;2024-05-30 13:45:26
GrainTemp56;Silo19;2nd Grain Termperature sensor located in the silo;2024-05-30 13:45:26
GrainTemp57;Silo19;3rd Grain Termperature sensor located in the silo;2024-05-30 13:45:26
WS10;tr1;Weight sensor measuring empty truck weight;2024-05-30 13:56:24
WS18;tr28;Weight sensor measuring empty truck weight;2024-05-30 14:09:58
WS17;tr39;Weight sensor measuring empty truck weight;2024-05-30 14:12:29
Temp19;Silo19;Temperature sensor measuring silo temperature;2024-05-30 14:40:20
Humd19;Silo19;Humidity sensor measuring silo humidity;2024-05-30 14:40:20
GrainTemp55;Silo19;1st Grain Termperature sensor located in the silo;2024-05-30 14:40:20
GrainTemp56;Silo19;2nd Grain Termperature sensor located in the silo;2024-05-30 14:40:20
GrainTemp57;Silo19;3rd Grain Termperature sensor located in the silo;2024-05-30 14:40:20
Temp3;Silo3;Temperature sensor measuring silo temperature;2024-05-30 14:49:58
Humd3;Silo3;Humidity sensor measuring silo humidity;2024-05-30 14:49:58
GrainTemp7;Silo3;1st Grain Termperature sensor located in the silo;2024-05-30 14:49:58
GrainTemp8;Silo3;2nd Grain Termperature sensor located in the silo;2024-05-30 14:49:58
GrainTemp9;Silo3;3rd Grain Termperature sensor located in the silo;2024-05-30 14:49:58
WS20;tr4;Weight sensor measuring loaded truck weight;2024-05-30 14:55:36
WS05;tr29;Weight sensor measuring loaded truck weight;2024-05-30 15:17:30
WS19;tr32;Weight sensor measuring empty truck weight;2024-05-30 15:29:15
WS11;tr5;Weight sensor measuring loaded truck weight;2024-05-30 15:50:29
WS11;tr21;Weight sensor measuring loaded truck weight;2024-05-30 15:51:27
WS09;tr30;Weight sensor measuring loaded truck weight;2024-05-30 16:02:03
Temp7;Silo7;Temperature sensor measuring silo temperature;2024-05-30 16:15:08
Humd7;Silo7;Humidity sensor measuring silo humidity;2024-05-30 16:15:08
GrainTemp19;Silo7;1st Grain Termperature sensor located in the silo;2024-05-30 16:15:08
GrainTemp20;Silo7;2nd Grain Termperature sensor located in the silo;2024-05-30 16:15:08
GrainTemp21;Silo7;3rd Grain Termperature sensor located in the silo;2024-05-30 16:15:08
WS04;tr13;Weight sensor measuring empty truck weight;2024-05-30 16:19:48
WS12;tr9;Weight sensor measuring empty truck weight;2024-05-30 16:33:29
WS18;tr16;Weight sensor measuring empty truck weight;2024-05-30 16:52:41
WS05;tr22;Weight sensor measuring empty truck weight;2024-05-30 18:13:51
WS10;tr36;Weight sensor measuring empty truck weight;2024-05-30 18:35:58
WS02;tr50;Weight sensor measuring loaded truck weight;2024-05-30 18:52:39
Temp14;Silo14;Temperature sensor measuring silo temperature;2024-05-30 19:03:20
Humd14;Silo14;Humidity sensor measuring silo humidity;2024-05-30 19:03:20
GrainTemp40;Silo14;1st Grain Termperature sensor located in the silo;2024-05-30 19:03:20
GrainTemp41;Silo14;2nd Grain Termperature sensor located in the silo;2024-05-30 19:03:20
GrainTemp42;Silo14;3rd Grain Termperature sensor located in the silo;2024-05-30 19:03:20
WS17;tr24;Weight sensor measuring empty truck weight;2024-05-31 07:38:37
Temp9;Silo9;Temperature sensor measuring silo temperature;2024-05-31 09:22:23
Humd9;Silo9;Humidity sensor measuring silo humidity;2024-05-31 09:22:23
GrainTemp25;Silo9;1st Grain Termperature sensor located in the silo;2024-05-31 09:22:23
GrainTemp26;Silo9;2nd Grain Termperature sensor located in the silo;2024-05-31 09:22:23
GrainTemp27;Silo9;3rd Grain Termperature sensor located in the silo;2024-05-31 09:22:23
WS13;tr41;Weight sensor measuring empty truck weight;2024-05-31 09:41:28
WS01;tr38;Weight sensor measuring empty truck weight;2024-05-31 09:46:59
WS14;tr15;Weight sensor measuring loaded truck weight;2024-05-31 09:52:00
WS09;tr33;Weight sensor measuring empty truck weight;2024-05-31 09:52:09
WS16;tr46;Weight sensor measuring empty truck weight;2024-05-31 10:01:10
WS20;tr12;Weight sensor measuring empty truck weight;2024-05-31 10:03:47
WS14;tr25;Weight sensor measuring empty truck weight;2024-05-31 10:06:12
WS17;tr48;Weight sensor measuring loaded truck weight;2024-05-31 10:44:52
WS15;tr44;Weight sensor measuring loaded truck weight;2024-05-31 11:10:29
WS11;tr3;Weight sensor measuring empty truck weight;2024-05-31 11:35:45
WS18;tr47;Weight sensor measuring loaded truck weight;2024-05-31 11:48:31
WS17;tr49;Weight sensor measuring empty truck weight;2024-05-31 11:53:40
Temp7;Silo7;Temperature sensor measuring silo temperature;2024-05-31 11:54:18
Humd7;Silo7;Humidity sensor measuring silo humidity;2024-05-31 11:54:18
GrainTemp19;Silo7;1st Grain Termperature sensor located in the silo;2024-05-31 11:54:18
GrainTemp20;Silo7;2nd Grain Termperature sensor located in the silo;2024-05-31 11:54:18
GrainTemp21;Silo7;3rd Grain Termperature sensor located in the silo;2024-05-31 11:54:18
WS14;tr45;Weight sensor measuring empty truck weight;2024-05-31 13:34:24
Temp3;Silo3;Temperature sensor measuring silo temperature;2024-05-31 13:56:10
Humd3;Silo3;Humidity sensor measuring silo humidity;2024-05-31 13:56:10
GrainTemp7;Silo3;1st Grain Termperature sensor located in the silo;2024-05-31 13:56:10
GrainTemp8;Silo3;2nd Grain Termperature sensor located in the silo;2024-05-31 13:56:10
GrainTemp9;Silo3;3rd Grain Termperature sensor located in the silo;2024-05-31 13:56:10
WS19;tr34;Weight sensor measuring empty truck weight;2024-05-31 13:58:59
WS13;tr23;Weight sensor measuring empty truck weight;2024-05-31 14:02:26
WS08;tr14;Weight sensor measuring empty truck weight;2024-05-31 14:11:35
WS18;tr35;Weight sensor measuring empty truck weight;2024-05-31 14:21:42
WS07;tr7;Weight sensor measuring empty truck weight;2024-05-31 14:25:09
WS01;tr40;Weight sensor measuring empty truck weight;2024-05-31 14:30:42
WS16;tr43;Weight sensor measuring empty truck weight;2024-05-31 14:50:51
Temp7;Silo7;Temperature sensor measuring silo temperature;2024-05-31 14:56:42
Humd7;Silo7;Humidity sensor measuring silo humidity;2024-05-31 14:56:42
GrainTemp19;Silo7;1st Grain Termperature sensor located in the silo;2024-05-31 14:56:42
GrainTemp20;Silo7;2nd Grain Termperature sensor located in the silo;2024-05-31 14:56:42
GrainTemp21;Silo7;3rd Grain Termperature sensor located in the silo;2024-05-31 14:56:42
Temp9;Silo9;Temperature sensor measuring silo temperature;2024-05-31 15:53:11
Humd9;Silo9;Humidity sensor measuring silo humidity;2024-05-31 15:53:11
GrainTemp25;Silo9;1st Grain Termperature sensor located in the silo;2024-05-31 15:53:11
GrainTemp26;Silo9;2nd Grain Termperature sensor located in the silo;2024-05-31 15:53:11
GrainTemp27;Silo9;3rd Grain Termperature sensor located in the silo;2024-05-31 15:53:11
WS08;tr2;Weight sensor measuring loaded truck weight;2024-05-31 16:38:22
WS13;tr11;Weight sensor measuring loaded truck weight;2024-05-31 19:39:46
Temp11;Silo11;Temperature sensor measuring silo temperature;2024-06-03 08:00:03
Humd11;Silo11;Humidity sensor measuring silo humidity;2024-06-03 08:00:03
GrainTemp31;Silo11;1st Grain Termperature sensor located in the silo;2024-06-03 08:00:03
GrainTemp32;Silo11;2nd Grain Termperature sensor located in the silo;2024-06-03 08:00:03
GrainTemp33;Silo11;3rd Grain Termperature sensor located in the silo;2024-06-03 08:00:03
Temp11;Silo11;Temperature sensor measuring silo temperature;2024-06-03 08:06:22
Humd11;Silo11;Humidity sensor measuring silo humidity;2024-06-03 08:06:22
GrainTemp31;Silo11;1st Grain Termperature sensor located in the silo;2024-06-03 08:06:22
GrainTemp32;Silo11;2nd Grain Termperature sensor located in the silo;2024-06-03 08:06:22
GrainTemp33;Silo11;3rd Grain Termperature sensor located in the silo;2024-06-03 08:06:22
Temp9;Silo9;Temperature sensor measuring silo temperature;2024-06-03 08:10:43
Humd9;Silo9;Humidity sensor measuring silo humidity;2024-06-03 08:10:43
GrainTemp25;Silo9;1st Grain Termperature sensor located in the silo;2024-06-03 08:10:43
GrainTemp26;Silo9;2nd Grain Termperature sensor located in the silo;2024-06-03 08:10:43
GrainTemp27;Silo9;3rd Grain Termperature sensor located in the silo;2024-06-03 08:10:43
WS19;tr42;Weight sensor measuring empty truck weight;2024-06-03 08:34:15
WS08;tr39;Weight sensor measuring empty truck weight;2024-06-03 08:44:48
WS07;tr6;Weight sensor measuring loaded truck weight;2024-06-03 10:32:52
WS06;tr17;Weight sensor measuring empty truck weight;2024-06-03 10:40:30
WS04;tr32;Weight sensor measuring empty truck weight;2024-06-03 10:44:08
WS19;tr18;Weight sensor measuring empty truck weight;2024-06-03 10:51:23
WS13;tr4;Weight sensor measuring empty truck weight;2024-06-03 10:57:47
Temp7;Silo7;Temperature sensor measuring silo temperature;2024-06-03 12:16:53
Humd7;Silo7;Humidity sensor measuring silo humidity;2024-06-03 12:16:53
GrainTemp19;Silo7;1st Grain Termperature sensor located in the silo;2024-06-03 12:16:53
GrainTemp20;Silo7;2nd Grain Termperature sensor located in the silo;2024-06-03 12:16:53
GrainTemp21;Silo7;3rd Grain Termperature sensor located in the silo;2024-06-03 12:16:53
WS11;tr37;Weight sensor measuring empty truck weight;2024-06-03 13:30:45
WS08;tr8;Weight sensor measuring empty truck weight;2024-06-03 14:19:58
WS17;tr12;Weight sensor measuring empty truck weight;2024-06-03 14:39:06
Temp9;Silo9;Temperature sensor measuring silo temperature;2024-06-03 14:44:53
Humd9;Silo9;Humidity sensor measuring silo humidity;2024-06-03 14:44:53
GrainTemp25;Silo9;1st Grain Termperature sensor located in the silo;2024-06-03 14:44:53
GrainTemp26;Silo9;2nd Grain Termperature sensor located in the silo;2024-06-03 14:44:53
GrainTemp27;Silo9;3rd Grain Termperature sensor located in the silo;2024-06-03 14:44:53
Temp14;Silo14;Temperature sensor measuring silo temperature;2024-06-03 14:54:08
Humd14;Silo14;Humidity sensor measuring silo humidity;2024-06-03 14:54:08
GrainTemp40;Silo14;1st Grain Termperature sensor located in the silo;2024-06-03 14:54:08
