event_id,activity,timestamp,ocel_object_id,ocel_IoT_object_id,RFID No,Cargo ID,LPT,Axles,Scheduled Pickup Weight,Truck Status,Truck Weight,Is_normal,pickup,Pickup Plan ID
check_abnormalitytr45,Check Empty Truck Weight Abnormality,2024-05-09 15:51:14,tr45,rfidAGFLBP,,,,,,,,,338,Pcp10
fail_weightr45,Fail to Weigh,2024-05-09 17:28:55,tr45,,,,,,,Available,,abnormal,338,Pcp10
assign_trs_Pcp4,Assign Trucks,2024-05-10 09:38:56,tr45,,,Cr17,,,9328.7,Occupied,,,339,Pcp4
trs_entrytr45,Enter the port,2024-05-13 10:16:53,tr45,rfidAGFLBP,,,,,,,,,339,Pcp4
weigh_empty_trucktr45,Weigh the Empty Truck,2024-05-13 10:25:58,tr45,WS04,,,,,,,13625.7,,339,Pcp4
check_abnormalitytr45,Check Empty Truck Weight Abnormality,2024-05-13 10:48:18,tr45,rfidAGFLBP,,,,,,,,,339,Pcp4
fail_weightr45,Fail to Weigh,2024-05-13 12:12:21,tr45,,,,,,,Available,,abnormal,339,Pcp4
assign_trs_Pcp6,Assign Trucks,2024-05-13 14:17:15,tr45,,,Cr18,,,9496.5,Occupied,,,340,Pcp6
trs_entrytr45,Enter the port,2024-05-15 09:33:26,tr45,rfidAGFLBP,,,,,,,,,340,Pcp6
weigh_empty_trucktr45,Weigh the Empty Truck,2024-05-15 09:39:01,tr45,WS01,,,,,,,13218.8,,340,Pcp6
check_abnormalitytr45,Check Empty Truck Weight Abnormality,2024-05-15 09:42:34,tr45,rfidAGFLBP,,,,,,,,,340,Pcp6
fail_weightr45,Fail to Weigh,2024-05-15 11:17:46,tr45,,,,,,,Available,,abnormal,340,Pcp6
assign_trs_Pcp1,Assign Trucks,2024-05-15 16:39:16,tr45,,,Cr20,,,9388.3,Occupied,,,341,Pcp1
trs_entrytr45,Enter the port,2024-05-16 15:31:26,tr45,rfidAGFLBP,,,,,,,,,341,Pcp1
weigh_empty_trucktr45,Weigh the Empty Truck,2024-05-16 15:40:32,tr45,WS07,,,,,,,13661.2,,341,Pcp1
check_abnormalitytr45,Check Empty Truck Weight Abnormality,2024-05-16 15:50:56,tr45,rfidAGFLBP,,,,,,,,,341,Pcp1
fail_weightr45,Fail to Weigh,2024-05-16 17:56:30,tr45,,,,,,,Available,,abnormal,341,Pcp1
assign_trs_Pcp2,Assign Trucks,2024-05-17 10:50:41,tr45,,,Cr4,,,9336.9,Occupied,,,342,Pcp2
trs_entrytr45,Enter the port,2024-05-17 17:31:02,tr45,rfidAGFLBP,,,,,,,,,342,Pcp2
weigh_empty_trucktr45,Weigh the Empty Truck,2024-05-17 18:33:54,tr45,WS18,,,,,,,15272.5,,342,Pcp2
check_abnormalitytr45,Check Empty Truck Weight Abnormality,2024-05-20 09:07:21,tr45,rfidAGFLBP,,,,,,,,,342,Pcp2
fail_weightr45,Fail to Weigh,2024-05-20 09:45:07,tr45,,,,,,,Available,,abnormal,342,Pcp2
assign_trs_Pcp2,Assign Trucks,2024-05-20 11:39:23,tr45,,,Cr4,,,9360.3,Occupied,,,343,Pcp2
trs_entrytr45,Enter the port,2024-05-21 14:00:51,tr45,rfidAGFLBP,,,,,,,,,343,Pcp2
weigh_empty_trucktr45,Weigh the Empty Truck,2024-05-21 14:10:11,tr45,WS13,,,,,,,14885.7,,343,Pcp2
check_abnormalitytr45,Check Empty Truck Weight Abnormality,2024-05-21 14:51:50,tr45,rfidAGFLBP,,,,,,,,,343,Pcp2
fail_weightr45,Fail to Weigh,2024-05-21 16:27:43,tr45,,,,,,,Available,,abnormal,343,Pcp2
assign_trs_Pcp8,Assign Trucks,2024-05-22 10:17:40,tr45,,,Cr13,,,9435.3,Occupied,,,344,Pcp8
trs_entrytr45,Enter the port,2024-05-22 15:21:13,tr45,rfidAGFLBP,,,,,,,,,344,Pcp8
weigh_empty_trucktr45,Weigh the Empty Truck,2024-05-22 15:42:58,tr45,WS02,,,,,,,14781.4,,344,Pcp8
check_abnormalitytr45,Check Empty Truck Weight Abnormality,2024-05-22 15:50:10,tr45,rfidAGFLBP,,,,,,,,,344,Pcp8
fail_weightr45,Fail to Weigh,2024-05-22 17:22:43,tr45,,,,,,,Available,,abnormal,344,Pcp8
assign_trs_Pcp7,Assign Trucks,2024-05-23 09:09:55,tr45,,,Cr1,,,9538.4,Occupied,,,345,Pcp7
trs_entrytr45,Enter the port,2024-05-23 14:32:25,tr45,rfidAGFLBP,,,,,,,,,345,Pcp7
weigh_empty_trucktr45,Weigh the Empty Truck,2024-05-23 14:53:03,tr45,WS14,,,,,,,15899.7,,345,Pcp7
check_abnormalitytr45,Check Empty Truck Weight Abnormality,2024-05-23 16:07:50,tr45,rfidAGFLBP,,,,,,,,,345,Pcp7
fail_weightr45,Fail to Weigh,2024-05-23 16:45:28,tr45,,,,,,,Available,,abnormal,345,Pcp7
assign_trs_Pcp2,Assign Trucks,2024-05-24 11:52:23,tr45,,,Cr4,,,9429.2,Occupied,,,346,Pcp2
trs_entrytr45,Enter the port,2024-05-27 10:48:01,tr45,rfidAGFLBP,,,,,,,,,346,Pcp2
weigh_empty_trucktr45,Weigh the Empty Truck,2024-05-27 12:08:42,tr45,WS04,,,,,,,11788.9,,346,Pcp2
check_abnormalitytr45,Check Empty Truck Weight Abnormality,2024-05-27 13:37:00,tr45,rfidAGFLBP,,,,,,,,,346,Pcp2
arrive_at_Silo6,Arrive at the Silo,2024-05-27 16:59:51,tr45,,,,,,,,,normal,346,Pcp2
load_trucktr45,Load Truck,2024-05-28 08:36:51,tr45,,,,,,,,,,346,Pcp2
weigh_loaded_trucktr45,Weigh the Loaded Truck,2024-05-29 08:31:52,tr45,WS09,,,,,,,21218.1,,346,Pcp2
input_tally_sheettr45,Input the Tally Sheet,2024-05-29 09:43:56,tr45,,,,,,,,,,346,Pcp2
print_w_tickettr45,Print the Weighing Ticket,2024-05-29 09:43:56,tr45,,,,,,,,,,346,Pcp2
eval_trs_exittr45_Pcp2,Evaluate the Truck Exit,2024-05-29 11:03:29,tr45,,,,,,,Available,,,346,Pcp2
assign_trs_Pcp7,Assign Trucks,2024-05-29 14:50:30,tr45,,,Cr1,,,9442.7,Occupied,,,347,Pcp7
trs_entrytr45,Enter the port,2024-05-30 10:17:31,tr45,rfidAGFLBP,,,,,,,,,347,Pcp7
weigh_empty_trucktr45,Weigh the Empty Truck,2024-05-30 10:25:38,tr45,WS12,,,,,,,11274.0,,347,Pcp7
check_abnormalitytr45,Check Empty Truck Weight Abnormality,2024-05-30 10:30:19,tr45,rfidAGFLBP,,,,,,,,,347,Pcp7
arrive_at_Silo8,Arrive at the Silo,2024-05-30 13:49:19,tr45,,,,,,,,,normal,347,Pcp7
load_trucktr45,Load Truck,2024-05-30 15:09:48,tr45,,,,,,,,,,347,Pcp7
weigh_loaded_trucktr45,Weigh the Loaded Truck,2024-06-03 14:30:41,tr45,WS07,,,,,,,20716.7,,347,Pcp7
print_w_tickettr45,Print the Weighing Ticket,2024-06-03 16:07:03,tr45,,,,,,,,,,347,Pcp7
input_tally_sheettr45,Input the Tally Sheet,2024-06-03 16:07:03,tr45,,,,,,,,,,347,Pcp7
eval_trs_exittr45_Pcp7,Evaluate the Truck Exit,2024-06-03 16:56:28,tr45,,,,,,,Available,,,347,Pcp7
assign_trs_Pcp5,Assign Trucks,2024-05-01 11:10:51,tr46,,,Cr2,,,9340.4,Occupied,,,348,Pcp5
trs_entrytr46,Enter the port,2024-05-02 13:33:27,tr46,rfidOGWMQM,,,,,,,,,348,Pcp5
weigh_empty_trucktr46,Weigh the Empty Truck,2024-05-02 14:51:14,tr46,WS13,,,,,,,15009.3,,348,Pcp5
check_abnormalitytr46,Check Empty Truck Weight Abnormality,2024-05-02 16:12:20,tr46,rfidOGWMQM,,,,,,,,,348,Pcp5
fail_weightr46,Fail to Weigh,2024-05-02 17:21:13,tr46,,,,,,,Available,,abnormal,348,Pcp5
assign_trs_Pcp8,Assign Trucks,2024-05-03 10:57:17,tr46,,,Cr13,,,9527.8,Occupied,,,349,Pcp8
trs_entrytr46,Enter the port,2024-05-07 08:32:12,tr46,rfidOGWMQM,,,,,,,,,349,Pcp8
weigh_empty_trucktr46,Weigh the Empty Truck,2024-05-07 08:42:32,tr46,WS08,,,,,,,15826.1,,349,Pcp8
check_abnormalitytr46,Check Empty Truck Weight Abnormality,2024-05-07 09:54:47,tr46,rfidOGWMQM,,,,,,,,,349,Pcp8
fail_weightr46,Fail to Weigh,2024-05-07 11:27:45,tr46,,,,,,,Available,,abnormal,349,Pcp8
assign_trs_Pcp1,Assign Trucks,2024-05-07 16:24:03,tr46,,,Cr20,,,9328.4,Occupied,,,350,Pcp1
trs_entrytr46,Enter the port,2024-05-09 14:43:23,tr46,rfidOGWMQM,,,,,,,,,350,Pcp1
weigh_empty_trucktr46,Weigh the Empty Truck,2024-05-09 14:52:11,tr46,WS12,,,,,,,13086.7,,350,Pcp1
check_abnormalitytr46,Check Empty Truck Weight Abnormality,2024-05-09 16:03:07,tr46,rfidOGWMQM,,,,,,,,,350,Pcp1
arrive_at_Silo15,Arrive at the Silo,2024-05-09 18:31:11,tr46,,,,,,,,,normal,350,Pcp1
load_trucktr46,Load Truck,2024-05-10 08:58:19,tr46,,,,,,,,,,350,Pcp1
weigh_loaded_trucktr46,Weigh the Loaded Truck,2024-05-14 10:57:17,tr46,WS08,,,,,,,22415.1,,350,Pcp1
print_w_tickettr46,Print the Weighing Ticket,2024-05-14 13:17:58,tr46,,,,,,,,,,350,Pcp1
input_tally_sheettr46,Input the Tally Sheet,2024-05-14 13:17:58,tr46,,,,,,,,,,350,Pcp1
eval_trs_exittr46_Pcp1,Evaluate the Truck Exit,2024-05-14 13:34:53,tr46,,,,,,,Available,,,350,Pcp1
assign_trs_Pcp2,Assign Trucks,2024-05-14 16:22:09,tr46,,,Cr4,,,9400.5,Occupied,,,351,Pcp2
trs_entrytr46,Enter the port,2024-05-15 13:26:50,tr46,rfidOGWMQM,,,,,,,,,351,Pcp2
weigh_empty_trucktr46,Weigh the Empty Truck,2024-05-15 13:39:38,tr46,WS02,,,,,,,13743.9,,351,Pcp2
check_abnormalitytr46,Check Empty Truck Weight Abnormality,2024-05-15 15:11:26,tr46,rfidOGWMQM,,,,,,,,,351,Pcp2
fail_weightr46,Fail to Weigh,2024-05-15 15:35:49,tr46,,,,,,,Available,,abnormal,351,Pcp2
assign_trs_Pcp1,Assign Trucks,2024-05-15 17:21:54,tr46,,,Cr20,,,9198.3,Occupied,,,352,Pcp1
trs_entrytr46,Enter the port,2024-05-16 13:51:42,tr46,rfidOGWMQM,,,,,,,,,352,Pcp1
weigh_empty_trucktr46,Weigh the Empty Truck,2024-05-16 14:52:11,tr46,WS17,,,,,,,11155.0,,352,Pcp1
check_abnormalitytr46,Check Empty Truck Weight Abnormality,2024-05-16 16:13:20,tr46,rfidOGWMQM,,,,,,,,,352,Pcp1
arrive_at_Silo15,Arrive at the Silo,2024-05-17 07:47:03,tr46,,,,,,,,,normal,352,Pcp1
load_trucktr46,Load Truck,2024-05-17 09:53:09,tr46,,,,,,,,,,352,Pcp1
weigh_loaded_trucktr46,Weigh the Loaded Truck,2024-05-20 18:09:05,tr46,WS08,,,,,,,20353.3,,352,Pcp1
print_w_tickettr46,Print the Weighing Ticket,2024-05-21 20:20:19,tr46,,,,,,,,,,352,Pcp1
input_tally_sheettr46,Input the Tally Sheet,2024-05-21 20:20:19,tr46,,,,,,,,,,352,Pcp1
eval_trs_exittr46_Pcp1,Evaluate the Truck Exit,2024-05-22 07:50:43,tr46,,,,,,,Available,,,352,Pcp1
assign_trs_Pcp1,Assign Trucks,2024-05-22 13:36:33,tr46,,,Cr20,,,9199.5,Occupied,,,353,Pcp1
trs_entrytr46,Enter the port,2024-05-23 09:58:52,tr46,rfidOGWMQM,,,,,,,,,353,Pcp1
weigh_empty_trucktr46,Weigh the Empty Truck,2024-05-23 11:04:17,tr46,WS12,,,,,,,15180.7,,353,Pcp1
check_abnormalitytr46,Check Empty Truck Weight Abnormality,2024-05-23 11:22:14,tr46,rfidOGWMQM,,,,,,,,,353,Pcp1
fail_weightr46,Fail to Weigh,2024-05-23 13:48:07,tr46,,,,,,,Available,,abnormal,353,Pcp1
assign_trs_Pcp2,Assign Trucks,2024-05-23 16:11:37,tr46,,,Cr4,,,9399.0,Occupied,,,354,Pcp2
trs_entrytr46,Enter the port,2024-05-24 16:33:17,tr46,rfidOGWMQM,,,,,,,,,354,Pcp2
weigh_empty_trucktr46,Weigh the Empty Truck,2024-05-24 16:46:24,tr46,WS17,,,,,,,15312.0,,354,Pcp2
check_abnormalitytr46,Check Empty Truck Weight Abnormality,2024-05-27 07:50:43,tr46,rfidOGWMQM,,,,,,,,,354,Pcp2
fail_weightr46,Fail to Weigh,2024-05-27 09:37:31,tr46,,,,,,,Available,,abnormal,354,Pcp2
assign_trs_Pcp8,Assign Trucks,2024-05-27 11:23:53,tr46,,,Cr13,,,9547.4,Occupied,,,355,Pcp8
trs_entrytr46,Enter the port,2024-05-28 15:30:53,tr46,rfidOGWMQM,,,,,,,,,355,Pcp8
weigh_empty_trucktr46,Weigh the Empty Truck,2024-05-28 15:44:35,tr46,WS17,,,,,,,11007.8,,355,Pcp8
check_abnormalitytr46,Check Empty Truck Weight Abnormality,2024-05-28 17:01:58,tr46,rfidOGWMQM,,,,,,,,,355,Pcp8
arrive_at_Silo16,Arrive at the Silo,2024-05-29 07:59:30,tr46,,,,,,,,,normal,355,Pcp8
load_trucktr46,Load Truck,2024-05-29 09:18:56,tr46,,,,,,,,,,355,Pcp8
weigh_loaded_trucktr46,Weigh the Loaded Truck,2024-05-30 07:25:51,tr46,WS14,,,,,,,20555.2,,355,Pcp8
print_w_tickettr46,Print the Weighing Ticket,2024-05-30 08:04:16,tr46,,,,,,,,,,355,Pcp8
input_tally_sheettr46,Input the Tally Sheet,2024-05-30 08:04:16,tr46,,,,,,,,,,355,Pcp8
eval_trs_exittr46_Pcp8,Evaluate the Truck Exit,2024-05-30 08:56:39,tr46,,,,,,,Available,,,355,Pcp8
assign_trs_Pcp7,Assign Trucks,2024-05-30 14:32:27,tr46,,,Cr1,,,9356.4,Occupied,,,356,Pcp7
trs_entrytr46,Enter the port,2024-05-31 14:00:31,tr46,rfidOGWMQM,,,,,,,,,356,Pcp7
weigh_empty_trucktr46,Weigh the Empty Truck,2024-05-31 14:11:39,tr46,WS02,,,,,,,13798.4,,356,Pcp7
check_abnormalitytr46,Check Empty Truck Weight Abnormality,2024-05-31 14:19:33,tr46,rfidOGWMQM,,,,,,,,,356,Pcp7
fail_weightr46,Fail to Weigh,2024-05-31 14:46:55,tr46,,,,,,,Available,,abnormal,356,Pcp7
assign_trs_Pcp10,Assign Trucks,2024-05-31 17:32:12,tr46,,,Cr6,,,9242.7,Occupied,,,357,Pcp10
trs_entrytr46,Enter the port,2024-06-04 10:30:41,tr46,rfidOGWMQM,,,,,,,,,357,Pcp10
weigh_empty_trucktr46,Weigh the Empty Truck,2024-06-04 10:40:41,tr46,WS07,,,,,,,15837.8,,357,Pcp10
check_abnormalitytr46,Check Empty Truck Weight Abnormality,2024-06-04 10:47:40,tr46,rfidOGWMQM,,,,,,,,,357,Pcp10
fail_weightr46,Fail to Weigh,2024-06-04 12:07:41,tr46,,,,,,,Available,,abnormal,357,Pcp10
assign_trs_Pcp5,Assign Trucks,2024-05-01 11:26:57,tr47,,,Cr2,,,9515.3,Occupied,,,358,Pcp5
trs_entrytr47,Enter the port,2024-05-03 13:50:08,tr47,rfidTJXXRH,,,,,,,,,358,Pcp5
weigh_empty_trucktr47,Weigh the Empty Truck,2024-05-03 15:17:13,tr47,WS08,,,,,,,11903.2,,358,Pcp5
check_abnormalitytr47,Check Empty Truck Weight Abnormality,2024-05-03 15:53:54,tr47,rfidTJXXRH,,,,,,,,,358,Pcp5
arrive_at_Silo20,Arrive at the Silo,2024-05-06 07:57:54,tr47,,,,,,,,,normal,358,Pcp5
load_trucktr47,Load Truck,2024-05-06 09:35:44,tr47,,,,,,,,,,358,Pcp5
weigh_loaded_trucktr47,Weigh the Loaded Truck,2024-05-07 10:42:40,tr47,WS02,,,,,,,21418.5,,358,Pcp5
print_w_tickettr47,Print the Weighing Ticket,2024-05-07 12:01:10,tr47,,,,,,,,,,358,Pcp5
input_tally_sheettr47,Input the Tally Sheet,2024-05-07 12:01:10,tr47,,,,,,,,,,358,Pcp5
eval_trs_exittr47_Pcp5,Evaluate the Truck Exit,2024-05-07 13:29:52,tr47,,,,,,,Available,,,358,Pcp5
assign_trs_Pcp9,Assign Trucks,2024-05-07 15:14:29,tr47,,,Cr9,,,9237.9,Occupied,,,359,Pcp9
trs_entrytr47,Enter the port,2024-05-09 10:06:32,tr47,rfidTJXXRH,,,,,,,,,359,Pcp9
weigh_empty_trucktr47,Weigh the Empty Truck,2024-05-09 10:29:14,tr47,WS11,,,,,,,14603.9,,359,Pcp9
check_abnormalitytr47,Check Empty Truck Weight Abnormality,2024-05-09 11:40:15,tr47,rfidTJXXRH,,,,,,,,,359,Pcp9
fail_weightr47,Fail to Weigh,2024-05-09 13:51:41,tr47,,,,,,,Available,,abnormal,359,Pcp9
assign_trs_Pcp2,Assign Trucks,2024-05-09 16:10:50,tr47,,,Cr4,,,9438.6,Occupied,,,360,Pcp2
trs_entrytr47,Enter the port,2024-05-10 14:11:55,tr47,rfidTJXXRH,,,,,,,,,360,Pcp2
weigh_empty_trucktr47,Weigh the Empty Truck,2024-05-10 14:28:51,tr47,WS04,,,,,,,13772.4,,360,Pcp2
check_abnormalitytr47,Check Empty Truck Weight Abnormality,2024-05-10 14:46:43,tr47,rfidTJXXRH,,,,,,,,,360,Pcp2
arrive_at_Silo6,Arrive at the Silo,2024-05-10 16:42:05,tr47,,,,,,,,,normal,360,Pcp2
load_trucktr47,Load Truck,2024-05-13 07:36:46,tr47,,,,,,,,,,360,Pcp2
weigh_loaded_trucktr47,Weigh the Loaded Truck,2024-05-14 17:56:04,tr47,WS01,,,,,,,23211.0,,360,Pcp2
input_tally_sheettr47,Input the Tally Sheet,2024-05-15 22:05:44,tr47,,,,,,,,,,360,Pcp2
print_w_tickettr47,Print the Weighing Ticket,2024-05-15 22:05:44,tr47,,,,,,,,,,360,Pcp2
eval_trs_exittr47_Pcp2,Evaluate the Truck Exit,2024-05-16 08:04:50,tr47,,,,,,,Available,,,360,Pcp2
assign_trs_Pcp3,Assign Trucks,2024-05-16 13:35:16,tr47,,,Cr7,,,9392.8,Occupied,,,361,Pcp3
trs_entrytr47,Enter the port,2024-05-20 11:15:46,tr47,rfidTJXXRH,,,,,,,,,361,Pcp3
weigh_empty_trucktr47,Weigh the Empty Truck,2024-05-20 11:30:51,tr47,WS10,,,,,,,13565.2,,361,Pcp3
check_abnormalitytr47,Check Empty Truck Weight Abnormality,2024-05-20 14:06:09,tr47,rfidTJXXRH,,,,,,,,,361,Pcp3
arrive_at_Silo3,Arrive at the Silo,2024-05-20 14:49:36,tr47,,,,,,,,,normal,361,Pcp3
load_trucktr47,Load Truck,2024-05-20 16:25:18,tr47,,,,,,,,,,361,Pcp3
weigh_loaded_trucktr47,Weigh the Loaded Truck,2024-05-22 09:38:34,tr47,WS12,,,,,,,22958.0,,361,Pcp3
input_tally_sheettr47,Input the Tally Sheet,2024-05-22 09:54:24,tr47,,,,,,,,,,361,Pcp3
print_w_tickettr47,Print the Weighing Ticket,2024-05-22 09:54:24,tr47,,,,,,,,,,361,Pcp3
eval_trs_exittr47_Pcp3,Evaluate the Truck Exit,2024-05-22 11:20:56,tr47,,,,,,,Available,,,361,Pcp3
assign_trs_Pcp1,Assign Trucks,2024-05-22 15:20:30,tr47,,,Cr20,,,9302.3,Occupied,,,362,Pcp1
trs_entrytr47,Enter the port,2024-05-23 13:21:35,tr47,rfidTJXXRH,,,,,,,,,362,Pcp1
weigh_empty_trucktr47,Weigh the Empty Truck,2024-05-23 13:42:15,tr47,WS04,,,,,,,14958.6,,362,Pcp1
check_abnormalitytr47,Check Empty Truck Weight Abnormality,2024-05-23 14:50:37,tr47,rfidTJXXRH,,,,,,,,,362,Pcp1
fail_weightr47,Fail to Weigh,2024-05-23 16:21:02,tr47,,,,,,,Available,,abnormal,362,Pcp1
assign_trs_Pcp4,Assign Trucks,2024-05-24 08:25:16,tr47,,,Cr17,,,9330.4,Occupied,,,363,Pcp4
trs_entrytr47,Enter the port,2024-05-27 16:40:34,tr47,rfidTJXXRH,,,,,,,,,363,Pcp4
weigh_empty_trucktr47,Weigh the Empty Truck,2024-05-27 18:01:17,tr47,WS07,,,,,,,11890.7,,363,Pcp4
check_abnormalitytr47,Check Empty Truck Weight Abnormality,2024-05-28 08:08:43,tr47,rfidTJXXRH,,,,,,,,,363,Pcp4
arrive_at_Silo1,Arrive at the Silo,2024-05-28 09:35:16,tr47,,,,,,,,,normal,363,Pcp4
load_trucktr47,Load Truck,2024-05-28 09:49:57,tr47,,,,,,,,,,363,Pcp4
weigh_loaded_trucktr47,Weigh the Loaded Truck,2024-05-29 08:33:45,tr47,WS20,,,,,,,21221.1,,363,Pcp4
print_w_tickettr47,Print the Weighing Ticket,2024-05-29 10:05:14,tr47,,,,,,,,,,363,Pcp4
input_tally_sheettr47,Input the Tally Sheet,2024-05-29 10:05:14,tr47,,,,,,,,,,363,Pcp4
eval_trs_exittr47_Pcp4,Evaluate the Truck Exit,2024-05-29 10:16:43,tr47,,,,,,,Available,,,363,Pcp4
assign_trs_Pcp8,Assign Trucks,2024-05-29 12:31:16,tr47,,,Cr13,,,9523.9,Occupied,,,364,Pcp8
trs_entrytr47,Enter the port,2024-05-31 10:18:02,tr47,rfidTJXXRH,,,,,,,,,364,Pcp8
weigh_empty_trucktr47,Weigh the Empty Truck,2024-05-31 10:30:07,tr47,WS20,,,,,,,15870.5,,364,Pcp8
check_abnormalitytr47,Check Empty Truck Weight Abnormality,2024-05-31 10:41:23,tr47,rfidTJXXRH,,,,,,,,,364,Pcp8
fail_weightr47,Fail to Weigh,2024-05-31 14:19:47,tr47,,,,,,,Available,,abnormal,364,Pcp8
assign_trs_Pcp10,Assign Trucks,2024-05-31 15:58:26,tr47,,,Cr6,,,9423.3,Occupied,,,365,Pcp10
trs_entrytr47,Enter the port,2024-06-03 12:49:18,tr47,rfidTJXXRH,,,,,,,,,365,Pcp10
weigh_empty_trucktr47,Weigh the Empty Truck,2024-06-03 14:08:00,tr47,WS06,,,,,,,15336.3,,365,Pcp10
check_abnormalitytr47,Check Empty Truck Weight Abnormality,2024-06-03 15:10:31,tr47,rfidTJXXRH,,,,,,,,,365,Pcp10
fail_weightr47,Fail to Weigh,2024-06-03 15:38:54,tr47,,,,,,,Available,,abnormal,365,Pcp10
assign_trs_Pcp5,Assign Trucks,2024-05-01 11:32:16,tr48,,,Cr2,,,9529.6,Occupied,,,366,Pcp5
trs_entrytr48,Enter the port,2024-05-01 18:24:09,tr48,rfidWOXYMT,,,,,,,,,366,Pcp5
weigh_empty_trucktr48,Weigh the Empty Truck,2024-05-02 07:28:08,tr48,WS05,,,,,,,15194.7,,366,Pcp5
check_abnormalitytr48,Check Empty Truck Weight Abnormality,2024-05-02 07:38:22,tr48,rfidWOXYMT,,,,,,,,,366,Pcp5
fail_weightr48,Fail to Weigh,2024-05-02 10:12:21,tr48,,,,,,,Available,,abnormal,366,Pcp5
assign_trs_Pcp1,Assign Trucks,2024-05-02 11:23:29,tr48,,,Cr20,,,9307.3,Occupied,,,367,Pcp1
trs_entrytr48,Enter the port,2024-05-03 15:33:34,tr48,rfidWOXYMT,,,,,,,,,367,Pcp1
weigh_empty_trucktr48,Weigh the Empty Truck,2024-05-03 15:51:43,tr48,WS20,,,,,,,12911.4,,367,Pcp1
check_abnormalitytr48,Check Empty Truck Weight Abnormality,2024-05-03 17:47:05,tr48,rfidWOXYMT,,,,,,,,,367,Pcp1
fail_weightr48,Fail to Weigh,2024-05-06 08:34:36,tr48,,,,,,,Available,,abnormal,367,Pcp1
assign_trs_Pcp9,Assign Trucks,2024-05-06 12:32:42,tr48,,,Cr9,,,9208.8,Occupied,,,368,Pcp9
trs_entrytr48,Enter the port,2024-05-07 10:43:06,tr48,rfidWOXYMT,,,,,,,,,368,Pcp9
weigh_empty_trucktr48,Weigh the Empty Truck,2024-05-07 10:48:49,tr48,WS01,,,,,,,12176.8,,368,Pcp9
check_abnormalitytr48,Check Empty Truck Weight Abnormality,2024-05-07 10:52:58,tr48,rfidWOXYMT,,,,,,,,,368,Pcp9
arrive_at_Silo7,Arrive at the Silo,2024-05-07 14:01:07,tr48,,,,,,,,,normal,368,Pcp9
load_trucktr48,Load Truck,2024-05-07 14:14:20,tr48,,,,,,,,,,368,Pcp9
weigh_loaded_trucktr48,Weigh the Loaded Truck,2024-05-09 10:34:41,tr48,WS01,,,,,,,21385.6,,368,Pcp9
input_tally_sheettr48,Input the Tally Sheet,2024-05-09 10:47:30,tr48,,,,,,,,,,368,Pcp9
print_w_tickettr48,Print the Weighing Ticket,2024-05-09 10:47:30,tr48,,,,,,,,,,368,Pcp9
eval_trs_exittr48_Pcp9,Evaluate the Truck Exit,2024-05-09 11:50:28,tr48,,,,,,,Available,,,368,Pcp9
assign_trs_Pcp3,Assign Trucks,2024-05-09 15:11:37,tr48,,,Cr7,,,9465.3,Occupied,,,369,Pcp3
trs_entrytr48,Enter the port,2024-05-13 10:42:49,tr48,rfidWOXYMT,,,,,,,,,369,Pcp3
weigh_empty_trucktr48,Weigh the Empty Truck,2024-05-13 10:49:11,tr48,WS13,,,,,,,13851.2,,369,Pcp3
check_abnormalitytr48,Check Empty Truck Weight Abnormality,2024-05-13 12:15:01,tr48,rfidWOXYMT,,,,,,,,,369,Pcp3
fail_weightr48,Fail to Weigh,2024-05-13 14:15:47,tr48,,,,,,,Available,,abnormal,369,Pcp3
assign_trs_Pcp2,Assign Trucks,2024-05-14 07:23:42,tr48,,,Cr4,,,9363.4,Occupied,,,370,Pcp2
trs_entrytr48,Enter the port,2024-05-14 13:50:52,tr48,rfidWOXYMT,,,,,,,,,370,Pcp2
weigh_empty_trucktr48,Weigh the Empty Truck,2024-05-14 15:02:34,tr48,WS16,,,,,,,13624.2,,370,Pcp2
check_abnormalitytr48,Check Empty Truck Weight Abnormality,2024-05-14 15:15:35,tr48,rfidWOXYMT,,,,,,,,,370,Pcp2
fail_weightr48,Fail to Weigh,2024-05-14 15:39:42,tr48,,,,,,,Available,,abnormal,370,Pcp2
assign_trs_Pcp3,Assign Trucks,2024-05-14 18:18:00,tr48,,,Cr7,,,9267.5,Occupied,,,371,Pcp3
trs_entrytr48,Enter the port,2024-05-15 15:35:34,tr48,rfidWOXYMT,,,,,,,,,371,Pcp3
weigh_empty_trucktr48,Weigh the Empty Truck,2024-05-15 15:51:33,tr48,WS10,,,,,,,16055.7,,371,Pcp3
check_abnormalitytr48,Check Empty Truck Weight Abnormality,2024-05-15 15:56:42,tr48,rfidWOXYMT,,,,,,,,,371,Pcp3
fail_weightr48,Fail to Weigh,2024-05-15 17:32:06,tr48,,,,,,,Available,,abnormal,371,Pcp3
assign_trs_Pcp1,Assign Trucks,2024-05-16 14:18:42,tr48,,,Cr20,,,9230.1,Occupied,,,372,Pcp1
trs_entrytr48,Enter the port,2024-05-17 14:41:42,tr48,rfidWOXYMT,,,,,,,,,372,Pcp1
weigh_empty_trucktr48,Weigh the Empty Truck,2024-05-17 15:47:50,tr48,WS01,,,,,,,11964.9,,372,Pcp1
check_abnormalitytr48,Check Empty Truck Weight Abnormality,2024-05-17 17:11:26,tr48,rfidWOXYMT,,,,,,,,,372,Pcp1
arrive_at_Silo15,Arrive at the Silo,2024-05-20 08:54:53,tr48,,,,,,,,,normal,372,Pcp1
